Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,ANT_AVERAGE_C2_SAN,ANT_AVERAGE_C2_LOEWE,ANT_AVERAGE_C2_BLISS,ANT_AVERAGE_C2_HSA,QA
emetine_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,emetine,nvpbgt226,0.01,0.75,0.00110290672616666,9.99999999999998,8.65657730183468,0.165070362267943,9.99999999999997,7.8901214575249,0,0.019584267557044,0.0165391620650131,0.0131791632596284,-1
febrifugine_nanchangmycin_PLASMODIUM_FALCIPARUM_DD2,TestData,febrifugine,nanchangmycin,0.01,0.025,0.00093003640859542,2.70087687203561,2.16246210464461,0.00251599101119235,6.61547483885082,0.996764492070751,0,0.0011378630412197,0.000906571748524872,0.00064050893743268,1
febrifugine_nanchangmycin_PLASMODIUM_FALCIPARUM_HB3,TestData,febrifugine,nanchangmycin,0.005,0.0125,0.000357602708058172,2.15805226892823,0,0.00135821183216609,10,1.00987920209095,0,0.00070214494530333,0.000782736252268325,0.000724249201986504,1
genz668764_gramicidin_PLASMODIUM_FALCIPARUM_3D7,TestData,genz668764,gramicidin,0.005,0.375,2.18202952065639e-05,2.91084076446635,0,0.0556541327759885,2.15120870418058,0,0,0.0190794731664729,0.033164571551737,0.0227421050560203,1
genz668764_gramicidin_PLASMODIUM_FALCIPARUM_DD2,TestData,genz668764,gramicidin,0.01,0.75,3.98484696625774e-05,1.70147060445189,0.101499335483823,0.315466201507246,2.83440387613252,0,0,0.0391987753426696,0.0376998595539146,0.0281495081061632,1
genz668764_gramicidin_PLASMODIUM_FALCIPARUM_HB3,TestData,genz668764,gramicidin,0.01,0.75,0.000133563923881256,10,25.1931656823928,0.155792659608858,5.64772065466284,8.14592999797644,0,0.159830041785789,0.195665523365007,0.164683606233893,-1
genz669178_amodiaquine_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,amodiaquine,0.25,0.175,0.195159565657013,9.99999999999998,0,0.0407192572827585,3.26816075292198,12.9111506976894,0,0.0172711109984458,0.0142848967247858,0.0141365987908442,-3
genz669178_amodiaquine_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,amodiaquine,0.25,0.175,0.118400627115259,4.14335350468034,1.64159575777541,0.0239342378626306,1.27558268813403,0,0,0.0107048178873328,0.0108051074035295,0.0105892628922736,-1
genz669178_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,atovaquone,0.025,0.175,0.004332209141451,4.91785405991523,22.5390547515024,0.0185952342684258,3.7417109144899,0,0,0.005471750115277,0.00547123925833352,0.00547107521003019,-1
genz669178_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,atovaquone,0.025,0.175,0.00472892712748729,2.20322885814075,10.7307282952725,0.0453981100533955,3.59644551216945,14.9828448346228,0,0.0111824221406062,0.00989371417111028,0.00935026738261116,1
genz669178_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,atovaquone,0.025,0.175,0.000621311974881991,4.80832430454027,12.0412156875051,0.0294206119010858,3.44869295782205,2.28489159708943,0,0.00828159016003313,0.00791736554038807,0.00635120856115965,-3
genz669178_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,clobetasonebutyrate,5,0.0875,1.30928345296621,1.97138253049451,1.46616521954785,0.0174159464660241,3.898182244288,12.4127630119727,0,0.0016173897231631,0.00176567314138397,0.00138086480908029,1
genz669178_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,clobetasonebutyrate,5,0.0875,2.14291383288332,2.38869862633676,0,0.0211883997718648,1.97165241264355,15.7651760119708,0,0.00507129920808956,0.00478576723212065,0.00474595065137016,1
genz669178_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,clobetasonebutyrate,5,0.0875,3.04802131569918,3.67359321163808,0,0.0388825809493748,2.54905459009492,0,0,0.00381962147702035,0.00294502332281676,0.00289014867897917,1
genz669178_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,decoquinate,0.25,0.175,0.00361146459487381,10,19.7713712383234,0.0654120481226241,4.16773586463035,40.2569825705075,0,0.0119119648794364,0.0127089577909569,0.011178969109997,-1
genz669178_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,decoquinate,0.25,0.175,0.00736712003060376,2.89033895941198,6.76257504961579,0.0392342367621727,2.62544890295202,8.72750374015792,0,0.0070146416478504,0.0108192622355437,0.00505728819400054,1
genz669178_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,decoquinate,0.125,0.0875,0.00846259360579712,2.6319574060425,3.12262257381908,0.0342072928206368,2.09202551481356,0,0,0.00288493219992988,0.00253483704912693,0.0018130782591279,1
genz669178_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,methyleneblue,0.075,0.175,0.00846721270202995,10,26.231854695123,1,0,100,0,0.0429643225526435,0.0429643225526435,0.0429643225526435,-1
genz669178_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,methyleneblue,0.075,0.175,0.020000529633829,5.23359136685353,3.1627333643075,0.0496928398960335,2.5569350084038,4.26193577321181,0,0.0036871715484055,0.00232566689218599,0.00188967687099642,1
genz669178_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,methyleneblue,0.0375,0.0875,0.00341563039758655,2.46037801196887,0,0.0209666055073108,2.2815781633458,0,0,0.00691801509891108,0.00625353939972865,0.00582826329544103,1
genz669178_methylrosanilinechloride_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,methylrosanilinechloride,0.075,0.175,1,0,100,0.0178328698307486,0.983046420134515,0,0,0.0377807357760754,0.0377807357760754,0.0377807357760754,-1
genz669178_methylrosanilinechloride_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,methylrosanilinechloride,0.075,0.175,0.0543946986325313,9.99999999999312,69.3126724458297,0.0370906221453525,2.86750003283745,15.3764763754415,0,0.0139640356932112,0.0140114905912473,0.0138381769409418,1
genz669178_methylrosanilinechloride_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,methylrosanilinechloride,0.0375,0.0875,0.0152656308071759,5.21185262127259,28.1613074572066,0.0293782422274869,2.16073447967639,0,0,0.0026946923744879,0.00190738532970253,0.00185988598373056,1
genz669178_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,ml238,0.05,0.175,0.00696872993119799,9.99999999999977,51.5524990975772,0.0296749153056507,10,16.9747724123096,0,0.0429285906254773,0.0430187281631152,0.0430098270348246,-1
genz669178_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,ml238,0.05,0.175,0.0220709849792952,1.4113871463776,0,0.0443589949739081,2.88313672701656,9.09605836915674,0,0.00319852523902981,0.00256898394724635,0.00243302533926506,-3
genz669178_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,ml238,0.05,0.175,0.00518791246600496,10,19.4301578191492,0.0357407344016993,1.47844816428474,0.816383141040211,0,0.00539348644718596,0.00604580974567862,0.0040557000968645,-1
genz669178_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,nitd609,0.01,0.175,0.00127933021094132,9.99999999999982,0,0.051006027591241,9.99999999999998,64.7585027358279,0,0.00279154213071526,0.00278959995963803,0.0027870208487841,-1
genz669178_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,nitd609,0.01,0.175,0.00194645202969221,10,0.149954864941299,0.0413298024191411,4.07461496665267,14.8654324625143,0,0.0106740385951429,0.00677565864079614,0.00644402994351398,-3
genz669178_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,nitd609,0.01,0.175,0.0014280552178163,9.99999999999996,1.73304138794164,0.039457472263463,9.99999999999998,6.68858314708474,0,0.00912081065865011,0.00711234153011805,0.00672828558759844,-1
genz669178_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,proguanil,0.175,0.175,1,0,100,0.0328385341096366,9.99999999999993,7.63217079867733,0,0.00733237141603482,0.00733237141603482,0.00733237141603482,-1
genz669178_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,proguanil,0.175,0.175,0.175,2.02704960139511,14.5478960599745,0.0506086347662194,3.25775028093973,9.13767057744814,0,0.00991840245705704,0.00898769754574104,0.00867544271674224,1
genz669178_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,proguanil,0.175,0.175,0.0311737171956163,1.25259641920598,0.084232338319401,0.0256643345722136,1.14633241693708,0,0,0.00594193684135563,0.00639833720566505,0.00535358755285605,-1
gramicidin_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,artemether,0.025,0.005,0.00393519070986318,2.02421570874384,0,2.40741790463881e-05,2.69645200692651,1.0766227629544,0,4.96764286369838e-05,7.00704110000843e-05,7.06937348659721e-05,1
gramicidin_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,artemether,0.05,0.01,0.0134228293766708,10,0.610058207849384,0.000256412431662163,9.99999999999999,1.73024302383981,0,0.000165438086679347,0.000293288050333704,0.000286545415844385,-3
gramicidin_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,artemether,0.025,0.005,0.00579352876842432,4.62023475500033,0.928760527329142,2.17586050054996e-05,2.3459080488693,0,0,4.79342974461016e-05,5.26560210406569e-05,5.24854039382291e-05,-3
gramicidin_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,artenimol,0.0125,0.005,0.000608716433286981,2.76265279784197,0.866014706953849,2.47722083351136e-05,3.61674631592161,1.06033960016972,0,3.62837768306882e-05,5.06915408174352e-05,4.9899777285397e-05,1
gramicidin_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,artenimol,0.025,0.01,0.00216504322466555,4.05011472606617,0,0.000298793796254432,9.99999999999925,0,0,0.000169429194547044,0.000281575234957225,0.000281749666099007,1
gramicidin_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,artenimol,0.0125,0.005,0.000518947525324353,3.32301465728426,1.53136731286256,2.77268597680117e-05,3.33820503512764,1.63756977825524,0,4.78931863956815e-05,8.41631758806172e-05,6.81786458402014e-05,-3
gramicidin_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,artesunate,0.025,0.005,0.00304119141743896,3.5185266591074,0.507641464570313,2.87120577997292e-05,3.3581516137259,0.286342530872924,0,4.33524118823691e-05,5.94255356459556e-05,6.2334451515408e-05,1
gramicidin_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,artesunate,0.05,0.01,0.0157833605635527,7.79136504100438,1.73217872722179,0.000268187885078253,9.99999999999998,2.11254372195567,0,0.000176668811301685,0.000333021931678626,0.000323964593549178,-3
gramicidin_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,artesunate,0.05,0.01,0.00623484261461549,3.2258017991413,5.64538059519533,0.000254684400520535,10,1.32510948139226,0,0.000128627697229866,0.000143070075094802,0.000127775931111649,-3
gramicidin_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,atovaquone,0.0125,0.005,0.000786352913084658,1.24215023876519,0,2.23409700010209e-05,1.83814483397405,0.195305381665456,0,5.49915546137031e-05,7.44044000340897e-05,7.05175911893572e-05,1
gramicidin_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,atovaquone,0.025,0.01,0.00326201511078125,0.732344167550005,0,0.000252359009233521,10,0.550284436253679,0,0.000135466841555935,0.000150104072244544,0.000140327787960474,1
gramicidin_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,atovaquone,0.0125,0.005,0.00160108660919458,1.3136786461626,2.7262558790024,4.10256845802045e-05,1.09931655710063,0,0,4.16338688569588e-05,4.44083802836357e-05,4.45360758922318e-05,-3
gramicidin_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,nitd609,0.005,0.005,0.000551660267120662,4.68054800021223,0,2.53210644193592e-05,1.95116975264308,0,0,6.9654434118724e-05,0.000112262900110507,0.000113699333345942,1
gramicidin_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,nitd609,0.01,0.01,0.00227395795098316,10,0.218388784155094,0.000250735328998837,10,0.433102686037523,0,0.000148417213296379,0.000154370542864667,0.000153765071488921,-3
gramicidin_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,nitd609,0.01,0.01,0.00171479568724541,5.6663541969472,0.074805106794873,0.000247974938087473,10,0.0720208770218944,0,0.000145788451140185,0.00015591150129716,0.000154204753642099,1
gsk2126458_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,artemether,0.05,0.05,1,0,100,1,0,100,0,0.00398758215343916,0.00398758215343916,0.00398758215343916,-1
gsk2126458_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,artemether,0.05,0.05,0.0330335852026777,10,0,0.0290765038591622,10,68.3154773553932,0,0.00431514770006926,0.0022479084848397,0.0022479080904221,1
gsk2126458_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,artemether,0.05,0.05,0.0297215731695157,9.99999999999997,23.1694540258868,0.0485911162266174,9.99999999999996,0,0,0.00796311303359064,0.00535960421324782,0.00534370200543445,-1
gsk2126458_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,artenimol,0.025,0.05,0.00316325963081644,2.06970045912027,23.7700312613431,1,0,100,0,0.00619573406945418,0.00619573406945418,0.00619573406945418,-1
gsk2126458_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,artenimol,0.025,0.05,0.00317516157830091,3.87744640771783,0,0.0357197561539139,9.99999999999558,68.8659622101797,0,0.00560624674509669,0.00206099351952583,0.00176416328051609,-3
gsk2126458_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,artenimol,0.025,0.05,0.0030931803243599,2.5150678136571,0,0.0274285847339458,9.99999999999998,37.7775750017959,0,0.00714924202059466,0.00401394273563636,0.00384863809873798,1
gsk2126458_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,artesunate,0.05,0.05,0.029883252367285,3.59116343569276,0,0.0442632555780018,9.99999999999999,0,0,0.00228815047801082,0.002087252385098,0.00208660171263001,-1
gsk2126458_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,artesunate,0.05,0.05,0.018472385460318,7.41431007838854,2.61139021415932,0.05,9.99999999999998,40.3926344794323,0,0.00473875984709003,0.0028884214502312,0.00288759307363065,1
gsk2126458_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,artesunate,0.05,0.05,0.00992243505660826,9.99999999999995,7.53692583696236,0.0309416832229262,9.99999999999999,42.2645499066431,0,0.00529964092543677,0.00364670874118107,0.0036086568882456,-1
gsk2126458_chloroquine_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,chloroquine,0.5,0.05,0.0599830651329817,9.9999999999993,81.2689102223171,0.0258872941242442,9.99999999999889,33.3764264061536,0,0.00123441124651268,0.00113978714441028,0.00113978714424239,-1
gsk2126458_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,chloroquine,0.5,0.05,0.320503486900433,9.99999999999997,2.06130531759528,0.0499999999999997,9.99999999999996,50.9097492574818,0,0.00243544414601763,0.0012911560623308,0.00129115606185762,1
gsk2126458_chloroquine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,chloroquine,0.125,0.025,0.0240449373983382,10,0,0.012257583445238,9.99999999999999,3.9827683810004,0,0.00330539119897386,0.00160100972276882,0.00159185009682232,-3
gsk2126458_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,halofantrine,0.025,0.025,0.00103142083975122,5.51879121544398,1.38418490944636,0.0176241059646755,9.99999999999844,28.7722984285757,0,0.00193505813614294,0.0010760181637058,0.0010661723355928,-1
gsk2126458_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,lumefantrine,0.025,0.025,0.0029750461937841,1.94006492615973,0,0.0151127632443681,4.02599423911118,0,0,0.00393140017218986,0.00234444143674753,0.00202923922146956,1
gsk2126458_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,lumefantrine,0.05,0.05,0.0128659560572726,2.62154179010987,0,0.0499999999999986,9.99999999999998,38.2632523403524,0,0.00439848539400819,0.0017923188887347,0.00178636170747471,1
gsk2126458_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,lumefantrine,0.05,0.05,0.0098470508921921,5.08382578922424,7.07162651548031,0.0499999999999999,9.99999999999991,69.6511641350719,0,0.0045370261167811,0.00404629947611346,0.0040455145655328,-1
gsk2126458_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,mefloquine,0.25,0.05,0.0654078144303178,9.99999999999941,79.8261401930185,0.0442270202898292,9.99999999999994,0,0,0.00155547469082673,0.000860234451668537,0.000860234451668527,-1
gsk2126458_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,mefloquine,0.25,0.05,0.0423165927321402,2.56739735165822,0,0.0499999999999997,9.99999999999994,39.363416940267,0,0.00279761514597763,0.0017670142586165,0.00176110334964989,1
gsk2126458_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,mefloquine,0.25,0.05,0.0301958821704613,3.35798172624896,16.1570498041664,0.0411182824819422,9.99999999999804,56.9259639261041,0,0.00141826214428205,0.00128323767476894,0.00128219143022758,-1
gsk2126458_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,proguanil,0.0875,0.025,3.418e-06,0.1,33.2585685395508,9.77e-07,0.1,19.0325683149487,0,0.000996306784694257,0.000965161224245308,0.000997060197047288,1
gsk2126458_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,proguanil,0.175,0.05,0.127476013063029,3.5063980172707,26.5930299990992,0.0499999999999977,9.99999999999992,61.8915240321428,0,0.00294523818445343,0.000924647350336472,0.000883405681481826,1
gsk2126458_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,proguanil,0.175,0.05,0.0711908373647117,1.31578236779553,0,0.0339808183301819,6.76697903431534,43.3126200697762,0,0.00319574288112012,0.00216676715498777,0.00214132063331912,1
gsk2126458_propafenonehydrochloride_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,propafenonehydrochloride,5,0.025,0.615119798814907,1.27284632431488,0,0.0152123649055797,7.57334969287953,26.2430773925847,0,0.0021457553703875,0.00151130256448863,0.00131541685962385,1
gsk2126458_propafenonehydrochloride_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,propafenonehydrochloride,10,0.05,2.3200134146851,3.31518092463034,0.798673168942587,0.0278645265167089,9.99999999999999,66.1487601539182,0,0.0101938953746764,0.00418286905644918,0.0041123192975694,1
gsk2126458_propafenonehydrochloride_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,propafenonehydrochloride,10,0.05,3.17375717963608,4.93241465287193,6.75736399073424,0.05,10,0.238812807314714,0,0.00661335673145244,0.00447091322057641,0.00428413523219051,-3
halofantrine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,halofantrine,artemether,0.025,0.025,0.00361010298634398,5.75849004640108,0.560138693125734,0.00058674688345314,1.746135949561,0,0,0.000496343247441429,0.000680444322294282,0.000596623837521157,1
halofantrine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,halofantrine,artemether,0.025,0.025,0.00517057892754479,5.71115634208681,0.0973779225162397,0.00207161468352066,5.30316545954431,0.611403442088787,0,0.000620099098978776,0.00050880050773582,0.000485451094987079,1
halofantrine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,halofantrine,artenimol,0.0125,0.025,0.000521863865898903,2.9109135656818,1.536250865794,0.000550202568283019,3.57852056194917,0.732556723562083,0,0.000391572017102318,0.00127086245219121,0.000947634166343131,1
halofantrine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,halofantrine,artenimol,0.0125,0.025,0.00061519299236063,3.695611027935,1.52563204869285,0.000411344191613082,2.05940195085089,0,0,0.000500808843347992,0.0010096778345019,0.000969655193880798,1
halofantrine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,halofantrine,artesunate,0.025,0.025,0.00338289559410559,3.71565869363399,0,0.000838102225189544,3.5616656652222,0.391780355088872,0,0.00141302823803832,0.00457497448709069,0.00430286385101877,1
halofantrine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,halofantrine,artesunate,0.025,0.025,0.00344769352261412,6.80646900588882,2.09816526962358,0.000747470328675813,1.9448484407659,0,0,0.000458471182014396,0.000739718667600306,0.00074912255766957,1
ink128_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,ink128,mefloquine,0.25,0.175,0.108455813366323,9.99999999999999,24.6308019697174,1,0,100,0,0.0214110587556297,0.0214110587556297,0.0214110587556297,-1
ink128_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,ink128,mefloquine,0.25,0.175,0.0453927996686607,2.40019993964997,0,0.175,9.99999999999997,13.2842768811326,0,0.0551881012832082,0.0212174524528232,0.0195453539381354,1
ink128_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,ink128,mefloquine,0.25,0.175,0.040385002017614,3.27039873124578,1.70501276295602,0.152295397821694,9.99999999999999,0,0,0.0137591001220466,0.00958319419617181,0.00941853146346842,-1
ink128_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,ink128,nvpbgt226,0.01,0.175,0.00713021963070387,2.98775173880373,0,1,0,100,0,0.0144581364613848,0.0144581364613848,0.0144581364613848,-1
ink128_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,ink128,nvpbgt226,0.01,0.175,0.00203039234186108,4.26948402938339,9.39272071736256,0.1732938804023,9.99999999999999,0,0,0.00740572386499762,0.00353054928432981,0.00323090888003324,1
ink128_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,ink128,nvpbgt226,0.01,0.175,0.000986437155753654,10,17.7120870144072,0.14551242190911,10,0,0,0.00936355799161838,0.00825328060778415,0.00816281569326494,-1
ivermectin_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_3D7,TestData,ivermectin,clobetasonebutyrate,5,5,1.16653482370313,1.93438340868185,1.55827789863667,1.30520879356032,2.40887725757429,6.2128289145012,0,0.127180321797006,0.128167393028268,0.10334177715365,1
ivermectin_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_HB3,TestData,ivermectin,clobetasonebutyrate,5,5,2.59689549666286,3.17018183976344,0,2.15235577197259,10,12.3613427200554,0,0.15489256744687,0.142398064097008,0.139559368400933,1
ivermectin_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,ivermectin,decoquinate,0.125,5,0.00162566304333371,1.16733241433807,1.12412470336802,1.10957080887779,2.82540766617062,0.990545116345248,0,0.0767435106843567,0.0842031006073639,0.0667973377593087,1
ivermectin_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,ivermectin,decoquinate,0.25,10,0.00625831032440873,2.78142045374748,6.03564372899444,2.38029369486539,3.39832499491672,4.89136315290073,0,0.0948625637829855,1.2170108592695,0.09242845821479,1
ivermectin_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,ivermectin,decoquinate,0.25,10,0.00223458865150668,5.12771791320953,21.0021576234059,1.81858687309104,1.57131635188846,0.940858883332824,0,0.13470067309863,0.580601957631717,0.132232730372822,-1
kn62_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,artemether,0.05,5,0.0499999999999907,9.99999999999929,15.4124482708788,4.49114586076207,9.99999999999991,0,0,1.21251979687455,1.19412775914474,1.19407721945816,-1
kn62_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,artemether,0.05,5,0.0304028672045281,9.99999999999999,1.1304332736673,1.53651460605948,1.88289684374465,0,0,0.528453835232935,0.477616620285127,0.477729186879143,1
kn62_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,artemether,0.05,5,0.0447541381393164,9.99999999999981,0,1.68733389062298,3.57142148266164,12.0607319441831,0,0.395878802286292,0.375607627425881,0.371780478438416,-1
kn62_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,artenimol,0.025,5,0.00326158795797215,9.99999949619647,46.1527863385445,5,9.99999999999997,2.24784032304686,0,2.4170620259892,2.41858743782955,2.41800078429983,-1
kn62_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,artenimol,0.025,5,0.00255388439722457,4.04460232065318,0,1.95443549657689,2.20693761257432,0,0,0.175323193707514,0.0866301440689484,0.0856829486122401,1
kn62_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,artenimol,0.025,5,0.0037046254121178,3.94971323583945,13.9670109955123,0.768461079505862,1.78548787934955,7.96643694779092,0,0.523643479174925,0.620724187287382,0.540420048523376,-1
kn62_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,artesunate,0.05,5,0.0118200774228826,9.99999999999998,44.7940684321101,2.67977872152304,9.99999999999995,0,0,0.0405223802616974,0.0389456435012375,0.0389456435012188,-1
kn62_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,artesunate,0.05,5,0.0149304590248101,6.64504660770592,0.774582525921991,2.00835397275316,1.70980896352848,0,0,0.537785829615177,0.383093206407598,0.354888903769012,1
kn62_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,artesunate,0.05,5,0.00786174873844503,6.18703964680907,16.1454648423769,1.49869745776869,1.45424315765654,0,0,0.297356409683962,0.248203370320347,0.233221937192167,-1
kn62_gramicidin_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,gramicidin,0.005,2.5,2.82553148283023e-05,1.75529186132274,0,0.31217478174413,2.75322241349033,1.36627235705835,0,0.0373056136354703,0.0453108223803117,0.0304816413899542,1
kn62_gramicidin_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,gramicidin,0.01,5,0.000274405305926965,9.99999999999999,3.05585095916465,1.59370794078974,1.29979739097248,0,0,0.444807745829945,0.338880949603838,0.331052197452731,1
kn62_gramicidin_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,gramicidin,0.01,5,0.000252101022609512,9.99999999999999,34.4805415000339,1.32936298970069,9.99999999999994,14.9547623455878,0,0.188715070238928,0.365044050422336,0.135805889736968,-1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,halofantrine,0.025,2.5,0.000888049123031542,3.31113856909784,0.610051107710696,0.570444756066801,1.83081749724584,0,0,0.0612384134582549,0.165015596516969,0.0703321104013671,1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,halofantrine,0.025,2.5,0.00077565314777659,2.10941587587226,0.297369475288711,0.642254727577791,1.00033339832698,0,0,0.169337197284257,0.169603019301526,0.147902189181068,1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,halofantrine,0.025,2.5,0.00162905537804511,3.23305792387838,0,0.598961368471864,4.43909373297099,1.59374551761276,0,0.213973477047938,0.169978885633801,0.166304689757503,1
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,lumefantrine,0.025,2.5,0.00336479576307913,2.43641512030383,0,0.427824425238997,1.53472007168194,0,0,0.101614296672731,0.115125512614264,0.117420422627871,-3
