Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,ANT_SPREAD_SAN,ANT_SPREAD_LOEWE,ANT_SPREAD_BLISS,ANT_SPREAD_HSA,QA
genz669178_amodiaquine_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,amodiaquine,0.25,0.175,0.118400627115259,4.14335350468034,1.64159575777541,0.0239342378626306,1.27558268813403,0,0,1.28979693587759,1.25846234326814,1.21464263349067,-1
genz669178_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,atovaquone,0.025,0.175,0.004332209141451,4.91785405991523,22.5390547515024,0.0185952342684258,3.7417109144899,0,0,0.414807835108855,0.414763345618872,0.414759858110677,-1
genz669178_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,atovaquone,0.025,0.175,0.00472892712748729,2.20322885814075,10.7307282952725,0.0453981100533955,3.59644551216945,14.9828448346228,0,0.936564339873782,0.851716499686555,0.837515827672243,1
genz669178_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,atovaquone,0.025,0.175,0.000621311974881991,4.80832430454027,12.0412156875051,0.0294206119010858,3.44869295782205,2.28489159708943,0,0.938685671447211,1.01410339402835,0.953070336095035,-3
genz669178_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,clobetasonebutyrate,5,0.0875,1.30928345296621,1.97138253049451,1.46616521954785,0.0174159464660241,3.898182244288,12.4127630119727,0,0.658938320003609,0.653433282299394,0.629950463056098,1
genz669178_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,clobetasonebutyrate,5,0.0875,2.14291383288332,2.38869862633676,0,0.0211883997718648,1.97165241264355,15.7651760119708,0,0.967491445223738,0.835339247055782,0.816618550303561,1
genz669178_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,clobetasonebutyrate,5,0.0875,3.04802131569918,3.67359321163808,0,0.0388825809493748,2.54905459009492,0,0,0.964705108603763,0.909824750367288,0.906527449822727,1
genz669178_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,decoquinate,0.25,0.175,0.00361146459487381,10,19.7713712383234,0.0654120481226241,4.16773586463035,40.2569825705075,0,0.834677085340436,0.830762223775696,0.806779873038468,-1
genz669178_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,decoquinate,0.25,0.175,0.00736712003060376,2.89033895941198,6.76257504961579,0.0392342367621727,2.62544890295202,8.72750374015792,0,0.680098280692141,0.745002250378006,0.663647989100111,1
genz669178_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,decoquinate,0.125,0.0875,0.00846259360579712,2.6319574060425,3.12262257381908,0.0342072928206368,2.09202551481356,0,0,0.834399399349258,0.750315706931362,0.703802641017501,1
genz669178_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,methyleneblue,0.075,0.175,0.00846721270202995,10,26.231854695123,1,0,100,0,0.301938651986807,0.301938651986807,0.301938651986807,-1
genz669178_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,methyleneblue,0.075,0.175,0.020000529633829,5.23359136685353,3.1627333643075,0.0496928398960335,2.5569350084038,4.26193577321181,0,0.823480329943855,0.893200829938066,0.866875659508949,1
genz669178_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,methyleneblue,0.0375,0.0875,0.00341563039758655,2.46037801196887,0,0.0209666055073108,2.2815781633458,0,0,0.792190902125481,0.589155170333223,0.5601963289108,1
genz669178_methylrosanilinechloride_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,methylrosanilinechloride,0.075,0.175,1,0,100,0.0178328698307486,0.983046420134515,0,0,0.219341879312135,0.219341879312135,0.219341879312135,-1
genz669178_methylrosanilinechloride_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,methylrosanilinechloride,0.075,0.175,0.0543946986325313,9.99999999999312,69.3126724458297,0.0370906221453525,2.86750003283745,15.3764763754415,0,1.07833307654369,1.02088233891681,1.01742079202153,1
genz669178_methylrosanilinechloride_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,methylrosanilinechloride,0.0375,0.0875,0.0152656308071759,5.21185262127259,28.1613074572066,0.0293782422274869,2.16073447967639,0,0,1.08397234818183,0.925675881849706,0.919777312898247,1
genz669178_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,ml238,0.05,0.175,0.00696872993119799,9.99999999999977,51.5524990975772,0.0296749153056507,10,16.9747724123096,0,0.303101985942251,0.302954037071178,0.302864179264708,-1
genz669178_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,ml238,0.05,0.175,0.0220709849792952,1.4113871463776,0,0.0443589949739081,2.88313672701656,9.09605836915674,0,1.16844588129625,1.01666794997706,0.999548826289368,-3
genz669178_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,ml238,0.05,0.175,0.00518791246600496,10,19.4301578191492,0.0357407344016993,1.47844816428474,0.816383141040211,0,0.821539112535802,0.779614981768378,0.710184049638888,-1
genz669178_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,nitd609,0.01,0.175,0.00127933021094132,9.99999999999982,0,0.051006027591241,9.99999999999998,64.7585027358279,0,0.303273775487914,0.303215131465922,0.30317614953907,-1
genz669178_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,nitd609,0.01,0.175,0.00194645202969221,10,0.149954864941299,0.0413298024191411,4.07461496665267,14.8654324625143,0,0.921316989395573,0.742532274596135,0.73394949195239,-3
genz669178_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,nitd609,0.01,0.175,0.0014280552178163,9.99999999999996,1.73304138794164,0.039457472263463,9.99999999999998,6.68858314708474,0,0.820052815278603,0.685410899866454,0.676992493263894,-1
genz669178_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,genz669178,proguanil,0.175,0.175,1,0,100,0.0328385341096366,9.99999999999993,7.63217079867733,0,0.0200794191079275,0.0200794191079275,0.0200794191079275,-1
genz669178_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,genz669178,proguanil,0.175,0.175,0.175,2.02704960139511,14.5478960599745,0.0506086347662194,3.25775028093973,9.13767057744814,0,1.2101692293312,1.10734527877696,1.09712543687808,1
genz669178_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,genz669178,proguanil,0.175,0.175,0.0311737171956163,1.25259641920598,0.084232338319401,0.0256643345722136,1.14633241693708,0,0,1.18858159743686,1.18640612609349,1.0380695502423,-1
gramicidin_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,artemether,0.025,0.005,0.00393519070986318,2.02421570874384,0,2.40741790463881e-05,2.69645200692651,1.0766227629544,0,0.708923767253423,0.73262515821856,0.688884907345554,1
gramicidin_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,artemether,0.05,0.01,0.0134228293766708,10,0.610058207849384,0.000256412431662163,9.99999999999999,1.73024302383981,0,0.61877332674591,0.676971281758858,0.665888045685907,-3
gramicidin_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,artemether,0.025,0.005,0.00579352876842432,4.62023475500033,0.928760527329142,2.17586050054996e-05,2.3459080488693,0,0,0.734769588552022,0.705969146242162,0.699026971596034,-3
gramicidin_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,artenimol,0.0125,0.005,0.000608716433286981,2.76265279784197,0.866014706953849,2.47722083351136e-05,3.61674631592161,1.06033960016972,0,0.682138949654507,0.823586735058379,0.699782906260554,1
gramicidin_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,artenimol,0.025,0.01,0.00216504322466555,4.05011472606617,0,0.000298793796254432,9.99999999999925,0,0,0.626539976443576,0.743285948780003,0.736853347773833,1
gramicidin_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,artenimol,0.0125,0.005,0.000518947525324353,3.32301465728426,1.53136731286256,2.77268597680117e-05,3.33820503512764,1.63756977825524,0,0.412073991810504,0.394665699302009,0.353753419819392,-3
gramicidin_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,artesunate,0.025,0.005,0.00304119141743896,3.5185266591074,0.507641464570313,2.87120577997292e-05,3.3581516137259,0.286342530872924,0,0.661313974208699,0.704117365192103,0.660278915583013,1
gramicidin_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,artesunate,0.05,0.01,0.0157833605635527,7.79136504100438,1.73217872722179,0.000268187885078253,9.99999999999998,2.11254372195567,0,0.650196397434812,0.77918271323035,0.761039198818292,-3
gramicidin_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,artesunate,0.05,0.01,0.00623484261461549,3.2258017991413,5.64538059519533,0.000254684400520535,10,1.32510948139226,0,0.705980520826956,0.503040239239604,0.480356429359617,-3
gramicidin_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,atovaquone,0.0125,0.005,0.000786352913084658,1.24215023876519,0,2.23409700010209e-05,1.83814483397405,0.195305381665456,0,0.582990660909598,0.654194148137541,0.456137810149852,1
gramicidin_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,atovaquone,0.025,0.01,0.00326201511078125,0.732344167550005,0,0.000252359009233521,10,0.550284436253679,0,0.95934092500731,1.03516359718318,1.00669591827256,1
gramicidin_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,atovaquone,0.0125,0.005,0.00160108660919458,1.3136786461626,2.7262558790024,4.10256845802045e-05,1.09931655710063,0,0,0.51374190435584,0.517468187409962,0.488305535190765,-3
gramicidin_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,gramicidin,nitd609,0.005,0.005,0.000551660267120662,4.68054800021223,0,2.53210644193592e-05,1.95116975264308,0,0,0.514875113437618,0.363059193406538,0.351228289346578,1
gramicidin_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,gramicidin,nitd609,0.01,0.01,0.00227395795098316,10,0.218388784155094,0.000250735328998837,10,0.433102686037523,0,0.68471452788556,0.590596569680703,0.589408561855287,-3
gramicidin_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,gramicidin,nitd609,0.01,0.01,0.00171479568724541,5.6663541969472,0.074805106794873,0.000247974938087473,10,0.0720208770218944,0,0.745542104179401,0.644640162545093,0.638449125096401,1
gsk2126458_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,artemether,0.05,0.05,1,0,100,1,0,100,0,0.0531303774466469,0.0531303774466469,0.0531303774466469,-1
gsk2126458_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,artemether,0.05,0.05,0.0330335852026777,10,0,0.0290765038591622,10,68.3154773553932,0,1.05649006646377,1.13022989636399,1.13022984268439,1
gsk2126458_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,artemether,0.05,0.05,0.0297215731695157,9.99999999999997,23.1694540258868,0.0485911162266174,9.99999999999996,0,0,1.11706111567018,1.21100516446856,1.21020026501334,-1
gsk2126458_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,artenimol,0.025,0.05,0.00316325963081644,2.06970045912027,23.7700312613431,1,0,100,0,0.303221587500504,0.303221587500504,0.303221587500504,-1
gsk2126458_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,artenimol,0.025,0.05,0.00317516157830091,3.87744640771783,0,0.0357197561539139,9.99999999999558,68.8659622101797,0,0.816111514332863,0.749315971145472,0.739234396509124,-3
gsk2126458_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,artenimol,0.025,0.05,0.0030931803243599,2.5150678136571,0,0.0274285847339458,9.99999999999998,37.7775750017959,0,0.997321349180477,0.75310401377229,0.758964400573281,1
gsk2126458_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,artesunate,0.05,0.05,0.029883252367285,3.59116343569276,0,0.0442632555780018,9.99999999999999,0,0,0.774653682276496,0.778272325528022,0.778347445437781,-1
gsk2126458_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,artesunate,0.05,0.05,0.018472385460318,7.41431007838854,2.61139021415932,0.05,9.99999999999998,40.3926344794323,0,1.11038911902002,1.16873803092424,1.16866565968278,1
gsk2126458_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,artesunate,0.05,0.05,0.00992243505660826,9.99999999999995,7.53692583696236,0.0309416832229262,9.99999999999999,42.2645499066431,0,1.00441515904525,0.890305107209794,0.88852378860332,-1
gsk2126458_chloroquine_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,chloroquine,0.5,0.05,0.0599830651329817,9.9999999999993,81.2689102223171,0.0258872941242442,9.99999999999889,33.3764264061536,0,0.558386506579302,0.570762346696323,0.570762346677896,-1
gsk2126458_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,chloroquine,0.5,0.05,0.320503486900433,9.99999999999997,2.06130531759528,0.0499999999999997,9.99999999999996,50.9097492574818,0,1.12640631253438,1.31243536755338,1.31243536740068,1
gsk2126458_chloroquine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,chloroquine,0.125,0.025,0.0240449373983382,10,0,0.012257583445238,9.99999999999999,3.9827683810004,0,0.83260190341849,1.17323755128879,1.17172226952108,-3
gsk2126458_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,halofantrine,0.025,0.025,0.00103142083975122,5.51879121544398,1.38418490944636,0.0176241059646755,9.99999999999844,28.7722984285757,0,1.10305471503252,1.01456283906036,1.01301596068649,-1
gsk2126458_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,lumefantrine,0.025,0.025,0.0029750461937841,1.94006492615973,0,0.0151127632443681,4.02599423911118,0,0,0.935158070499513,0.880092523732407,0.852889349461792,1
gsk2126458_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,lumefantrine,0.05,0.05,0.0128659560572726,2.62154179010987,0,0.0499999999999986,9.99999999999998,38.2632523403524,0,0.995749991027271,0.970064661799626,0.969553139559727,1
gsk2126458_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,lumefantrine,0.05,0.05,0.0098470508921921,5.08382578922424,7.07162651548031,0.0499999999999999,9.99999999999991,69.6511641350719,0,1.21678489782483,1.16382420502027,1.16376217831923,-1
gsk2126458_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,mefloquine,0.25,0.05,0.0654078144303178,9.99999999999941,79.8261401930185,0.0442270202898292,9.99999999999994,0,0,0.301827286986077,0.281754489483688,0.281754489483688,-1
gsk2126458_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,mefloquine,0.25,0.05,0.0423165927321402,2.56739735165822,0,0.0499999999999997,9.99999999999994,39.363416940267,0,0.914603083490824,1.02725678680098,1.02667926891695,1
gsk2126458_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,mefloquine,0.25,0.05,0.0301958821704613,3.35798172624896,16.1570498041664,0.0411182824819422,9.99999999999804,56.9259639261041,0,0.597442985221888,0.587136281829627,0.587067426468232,-1
gsk2126458_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,proguanil,0.0875,0.025,3.418e-06,0.1,33.2585685395508,9.77e-07,0.1,19.0325683149487,0,1.40532762293581,1.58893265004733,1.40503401580649,1
gsk2126458_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,proguanil,0.175,0.05,0.127476013063029,3.5063980172707,26.5930299990992,0.0499999999999977,9.99999999999992,61.8915240321428,0,0.917950746666825,0.932246292090053,0.926954540008482,1
gsk2126458_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,proguanil,0.175,0.05,0.0711908373647117,1.31578236779553,0,0.0339808183301819,6.76697903431534,43.3126200697762,0,1.43263185575808,1.47928311703116,1.47603325916381,1
gsk2126458_propafenonehydrochloride_PLASMODIUM_FALCIPARUM_3D7,TestData,gsk2126458,propafenonehydrochloride,5,0.025,0.615119798814907,1.27284632431488,0,0.0152123649055797,7.57334969287953,26.2430773925847,0,1.26162842007744,1.37416384507772,1.33246528951275,1
gsk2126458_propafenonehydrochloride_PLASMODIUM_FALCIPARUM_DD2,TestData,gsk2126458,propafenonehydrochloride,10,0.05,2.3200134146851,3.31518092463034,0.798673168942587,0.0278645265167089,9.99999999999999,66.1487601539182,0,0.670502308384328,0.70382067323163,0.700993165168895,1
gsk2126458_propafenonehydrochloride_PLASMODIUM_FALCIPARUM_HB3,TestData,gsk2126458,propafenonehydrochloride,10,0.05,3.17375717963608,4.93241465287193,6.75736399073424,0.05,10,0.238812807314714,0,0.885446539417917,0.864496825393086,0.85695256712587,-3
halofantrine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,halofantrine,artemether,0.025,0.025,0.00361010298634398,5.75849004640108,0.560138693125734,0.00058674688345314,1.746135949561,0,0,0.716368552683322,0.645034046032534,0.625960062836521,1
halofantrine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,halofantrine,artemether,0.025,0.025,0.00517057892754479,5.71115634208681,0.0973779225162397,0.00207161468352066,5.30316545954431,0.611403442088787,0,0.692783681338789,0.615776443186032,0.60993241408835,1
halofantrine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,halofantrine,artenimol,0.0125,0.025,0.000521863865898903,2.9109135656818,1.536250865794,0.000550202568283019,3.57852056194917,0.732556723562083,0,0.690364548391761,0.547066116121978,0.478577627717555,1
halofantrine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,halofantrine,artenimol,0.0125,0.025,0.00061519299236063,3.695611027935,1.52563204869285,0.000411344191613082,2.05940195085089,0,0,0.886415270331405,0.782627208778847,0.729543221958978,1
halofantrine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,halofantrine,artesunate,0.025,0.025,0.00338289559410559,3.71565869363399,0,0.000838102225189544,3.5616656652222,0.391780355088872,0,0.524244518885571,0.522083090132927,0.457339805450152,1
halofantrine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,halofantrine,artesunate,0.025,0.025,0.00344769352261412,6.80646900588882,2.09816526962358,0.000747470328675813,1.9448484407659,0,0,0.623812598953038,0.558729702870014,0.487572627845251,1
ink128_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,ink128,mefloquine,0.25,0.175,0.108455813366323,9.99999999999999,24.6308019697174,1,0,100,0,0.305806972078956,0.305806972078956,0.305806972078956,-1
ink128_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,ink128,mefloquine,0.25,0.175,0.0453927996686607,2.40019993964997,0,0.175,9.99999999999997,13.2842768811326,0,0.7568191228811,0.745169725726005,0.731559604959072,1
ink128_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,ink128,mefloquine,0.25,0.175,0.040385002017614,3.27039873124578,1.70501276295602,0.152295397821694,9.99999999999999,0,0,1.07641640703497,0.971278812069984,0.96819867700478,-1
ink128_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,ink128,nvpbgt226,0.01,0.175,0.00713021963070387,2.98775173880373,0,1,0,100,0,0.873869661178508,0.873869661178508,0.873869661178508,-1
ink128_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,ink128,nvpbgt226,0.01,0.175,0.00203039234186108,4.26948402938339,9.39272071736256,0.1732938804023,9.99999999999999,0,0,1.11015113511138,0.974909138364446,0.964009610332109,1
ink128_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,ink128,nvpbgt226,0.01,0.175,0.000986437155753654,10,17.7120870144072,0.14551242190911,10,0,0,1.16667008731698,1.1836887936528,1.18153084413122,-1
ivermectin_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_3D7,TestData,ivermectin,clobetasonebutyrate,5,5,1.16653482370313,1.93438340868185,1.55827789863667,1.30520879356032,2.40887725757429,6.2128289145012,0,0.856958305309729,0.859778723923241,0.837246456568761,1
ivermectin_clobetasonebutyrate_PLASMODIUM_FALCIPARUM_HB3,TestData,ivermectin,clobetasonebutyrate,5,5,2.59689549666286,3.17018183976344,0,2.15235577197259,10,12.3613427200554,0,0.958000262753651,0.955244631448312,0.95222740136514,1
ivermectin_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,ivermectin,decoquinate,0.125,5,0.00162566304333371,1.16733241433807,1.12412470336802,1.10957080887779,2.82540766617062,0.990545116345248,0,1.01754978621508,0.993036763792645,0.957379773052167,1
ivermectin_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,ivermectin,decoquinate,0.25,10,0.00625831032440873,2.78142045374748,6.03564372899444,2.38029369486539,3.39832499491672,4.89136315290073,0,0.460943986928879,0.635438822647011,0.383941175479812,1
ivermectin_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,ivermectin,decoquinate,0.25,10,0.00223458865150668,5.12771791320953,21.0021576234059,1.81858687309104,1.57131635188846,0.940858883332824,0,0.452717326534081,0.532749234622221,0.403833840738798,-1
kn62_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,artemether,0.05,5,0.0499999999999907,9.99999999999929,15.4124482708788,4.49114586076207,9.99999999999991,0,0,0.306343626520741,0.306722327124849,0.306717728451175,-1
kn62_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,artemether,0.05,5,0.0304028672045281,9.99999999999999,1.1304332736673,1.53651460605948,1.88289684374465,0,0,1.19191020779337,1.07101040851385,1.0709477265245,1
kn62_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,artemether,0.05,5,0.0447541381393164,9.99999999999981,0,1.68733389062298,3.57142148266164,12.0607319441831,0,0.968994621757563,0.950352676883947,0.948010669591659,-1
kn62_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,artenimol,0.025,5,0.00326158795797215,9.99999949619647,46.1527863385445,5,9.99999999999997,2.24784032304686,0,0.28325236434182,0.283176153083209,0.283128567966357,-1
kn62_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,artenimol,0.025,5,0.00255388439722457,4.04460232065318,0,1.95443549657689,2.20693761257432,0,0,0.663597771657753,0.539700377422993,0.535724250435658,1
kn62_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,artenimol,0.025,5,0.0037046254121178,3.94971323583945,13.9670109955123,0.768461079505862,1.78548787934955,7.96643694779092,0,0.782864255490466,0.753845255792047,0.709505202554205,-1
kn62_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,artesunate,0.05,5,0.0118200774228826,9.99999999999998,44.7940684321101,2.67977872152304,9.99999999999995,0,0,0.481464748073483,0.511665201032012,0.511665201031945,-1
kn62_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,artesunate,0.05,5,0.0149304590248101,6.64504660770592,0.774582525921991,2.00835397275316,1.70980896352848,0,0,0.785988523763757,0.772287563385007,0.740950719566953,1
kn62_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,artesunate,0.05,5,0.00786174873844503,6.18703964680907,16.1454648423769,1.49869745776869,1.45424315765654,0,0,0.978829867949612,0.792910355262598,0.755324162288878,-1
kn62_gramicidin_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,gramicidin,0.005,2.5,2.82553148283023e-05,1.75529186132274,0,0.31217478174413,2.75322241349033,1.36627235705835,0,0.349794185919527,0.312423916568035,0.291898582128475,1
kn62_gramicidin_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,gramicidin,0.01,5,0.000274405305926965,9.99999999999999,3.05585095916465,1.59370794078974,1.29979739097248,0,0,0.83231852053277,0.720805116654852,0.704148602370428,1
kn62_gramicidin_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,gramicidin,0.01,5,0.000252101022609512,9.99999999999999,34.4805415000339,1.32936298970069,9.99999999999994,14.9547623455878,0,0.546411038658706,0.606353709205859,0.501490864992942,-1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,halofantrine,0.025,2.5,0.000888049123031542,3.31113856909784,0.610051107710696,0.570444756066801,1.83081749724584,0,0,0.265157150496606,0.305738963576046,0.250536630093165,1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,halofantrine,0.025,2.5,0.00077565314777659,2.10941587587226,0.297369475288711,0.642254727577791,1.00033339832698,0,0,0.543731554718483,0.525474568210411,0.472648253217398,1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,halofantrine,0.025,2.5,0.00162905537804511,3.23305792387838,0,0.598961368471864,4.43909373297099,1.59374551761276,0,0.639161970653564,0.608877612369241,0.603689852096714,1
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,lumefantrine,0.025,2.5,0.00336479576307913,2.43641512030383,0,0.427824425238997,1.53472007168194,0,0,0.579876804528204,0.513638656089961,0.501089952056018,-3
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,lumefantrine,0.05,5,0.0121486641450778,2.72212130274895,0,1.988960391837,1.77026527203889,0,0,0.658360738360437,0.592216647128588,0.584843298653235,1
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,lumefantrine,0.05,5,0.00936972167051772,6.70817176304309,12.3997653416173,2.00293759061785,3.77779887417458,22.852010635055,0,0.661579911442348,0.678249167923853,0.654480719797543,-1
kn62_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,mefloquine,0.125,2.5,0.00793225660457013,1.36195142276285,0,0.441188146801904,1.5657369624434,0,0,0.529338346379516,0.465928309043441,0.405445469446315,1
kn62_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,mefloquine,0.25,5,0.0332439618598801,2.29339645834551,0,1.70536481899772,1.45094538413503,0,0,0.76537471836838,0.724295413726206,0.71411617576299,1
kn62_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,mefloquine,0.25,5,0.0220284478764483,2.42396074403638,11.6222209202045,0.594568608191146,9.99999999999998,31.4383554404432,0,0.692144029056323,0.745612283031747,0.66218074639378,-1
kn62_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,methyleneblue,0.075,5,0.00648120014885381,9.99999999999986,66.6586167223404,2.30024406883832,3.79391416093037,0,0,0.497136206661134,0.493363010417898,0.493362366885427,-1
kn62_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,methyleneblue,0.075,5,0.0218965236187564,4.9484456427731,1.49832103453336,1.77758945709848,1.54418472482306,0,0,0.958009587005095,0.837465395353803,0.829532567146899,1
kn62_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,methyleneblue,0.075,5,0.0156257561990528,5.51462529839587,15.1778673683015,0.859413804733441,10,9.96203344550703,0,0.646544564303973,0.64755167870662,0.631186877063564,-1
kn62_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,nvpbgt226,0.01,5,0.0021414210744829,6.72378850077247,15.992143204522,1.7070192887526,1.95179054985122,0,0,1.06835194508114,1.11165584696242,1.0631938964958,1
kn62_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,nvpbgt226,0.01,5,0.000949735705765164,10,18.2701633391581,0.581703876676784,1.30355914516099,3.35429182346605,0,1.07706411484567,1.12628140123615,1.03688259028039,-1
