Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,74.7645936353248,85.0722343087307,85.2958391109073
SYN_SUM,0,65.8708665801845,80.4111822690317,83.4259673208936
SYN_SUM_WEIGHTED,0,39.3760896271521,49.4857054946808,52.4012704922523
SYN_SPREAD,0,0.938639226758341,0.972219447696869,0.988978163393466
SYN_AVERAGE_C1,0,0.0110172418787371,0.0124452953100213,0.01307639194858
SYN_AVERAGE_C2,0,0.00252964194920883,0.00249602715908744,0.00257008389114327
ANT_MAX,0,-85188.5283297447,-85187.2662595375,-85187.2662595374
ANT_SUM,0,-7835.21436703776,-7830.93850811371,-7830.93847707118
ANT_SUM_WEIGHTED,0,-5556.70720555884,-5553.55612309524,-5553.55610013155
ANT_SPREAD,0,0.303273793500852,0.303193276338792,0.303193275737849
ANT_AVERAGE_C1,0,0.00307200670345416,0.00307094635286901,0.00307094633579527
ANT_AVERAGE_C2,0,0.0121334685743823,0.012141740788071,0.0121417408884612
SUM_SYN_ANT,0,-7769.34350045757,-7750.52732584468,-7747.51250975029
SUM_SYN_ANT_WEIGHTED,0,-5517.33111593169,-5504.07041760056,-5501.15482963929
