Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,11.6800190758346,20.5176436084489,31.8960990990361
SYN_SUM,0,9.84336897385472,18.2262051807843,25.0096437465981
SYN_SUM_WEIGHTED,0,5.82862055508464,8.7226164702919,12.7395458897876
SYN_SPREAD,0,0.918015695170232,0.942506570711284,0.88549266226895
SYN_AVERAGE_C1,0,0.000877228994010994,0.000808257820174824,0.00108849030603158
SYN_AVERAGE_C2,0,0.142650346742245,0.166610849238739,0.194076001341996
ANT_MAX,0,-68.8660835824648,-68.8660835824648,-68.8660835824648
ANT_SUM,0,-42.3742298611211,-30.8265282146997,-29.5388002599644
ANT_SUM_WEIGHTED,0,-36.2685978211479,-26.2501780977297,-25.5747893036651
ANT_SPREAD,0,0.784419202096688,0.669051602469722,0.654928264321114
ANT_AVERAGE_C1,0,0.000932653295253588,0.000845808930603006,0.000801944084651799
ANT_AVERAGE_C2,0,0.0238218465898541,0.0162424815974832,0.0146589753587798
SUM_SYN_ANT,0,-32.5308608872664,-12.6003230339153,-4.52915651336628
SUM_SYN_ANT_WEIGHTED,0,-30.4399772660633,-17.5275616274378,-12.8352434138775
