BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
17,1,good,0.957122,58.07182,41.0,-266.18099,277554.85026,-24.33856,0.98265,0.9769,1.16673,-3.22495
18,1,good,0.969981,64.31371,48.0,-414.62469,285531.64342,-14.26702,0.9626,0.95798,0.21205,-3.9367
19,1,good,0.734276,72.07039,48.0,81.31406,204268.71965,-16.88069,1.11411,1.05054,4.62036,-1.71585
20,1,good,0.975002,41.39575,19.0,258.97884,269679.39067,-3.70871,1.02922,1.02293,3.95367,-0.70709
21,1,good,0.971393,64.13972,50.0,-491.19094,285197.46432,-24.61876,0.9613,0.9552,0.53634,-5.0355
22,1,good,0.928319,50.0509,38.0,-137.78206,223685.51107,-14.85631,0.99297,0.98471,0.77916,-1.49074
23,1,good,0.970993,60.23997,36.0,-277.41462,290796.53131,-13.73583,0.9782,0.97285,0.52131,-2.85517
24,1,good,0.983918,54.24,40.0,-18.70887,274280.36392,-3.28481,0.99629,0.9936,1.45045,-1.23564
25,1,good,0.827471,59.64163,29.0,-40.58203,231141.65983,-5.16499,0.99899,0.9938,0.76949,-0.6969
26,1,bad,0.628795,71.25716,28.0,-138.5409,286546.38967,-5.7179,1.06816,1.03379,1.67319,-2.15271
27,1,good,0.925014,51.01532,43.0,-114.62531,143267.8971,-15.63081,0.99276,0.96511,1.24244,-0.64871
28,1,good,0.936175,53.05967,44.0,-212.32465,112646.82235,-10.69339,0.97319,0.93818,0.28274,-1.04563
29,1,good,0.876909,66.67894,19.0,141.59405,140059.65964,-32.04664,1.0148,0.99287,6.86461,-3.76571
30,1,good,0.997616,36.4052,36.0,131.27335,255507.81792,-5.62961,1.01116,1.00405,3.7124,-0.95507
31,1,good,0.972608,95.68062,21.0,28.50046,147746.7354,-0.19946,0.99644,0.99185,1.93574,-1.09506
32,1,bad,0.704899,61.45578,30.0,488.98443,241344.92407,-0.495,1.12695,1.10928,6.55091,-1.13817
33,1,good,0.976352,78.18421,34.0,-155.05788,347465.12106,-15.47661,1.00298,0.99204,2.19575,-2.94272
34,1,good,0.930322,36.97789,35.0,-6.31463,251865.4007,-1.82296,1.00142,0.99368,1.20181,-0.44884
35,1,good,0.979631,79.99812,36.0,-282.90575,306376.52693,-35.11464,0.89883,0.8958,4.65123,-6.36464
36,1,good,0.996383,72.14,43.0,-603.36259,294254.49164,-45.72872,0.95166,0.94124,1.80858,-6.94803
37,1,good,0.99387,63.38428,23.0,13.9939,258856.0726,-8.50216,1.00914,1.00325,1.50879,-0.67382
38,1,good,0.960413,62.86658,22.0,322.4834,174582.23669,-14.0863,1.0127,1.00215,5.88134,-1.88033
39,1,good,0.992334,57.06837,31.0,95.5961,237273.99443,-11.40109,1.0324,1.02376,2.83482,-1.03908
40,1,good,0.982845,54.84388,53.0,-276.01996,486165.94873,-11.30777,0.97592,0.96929,0.24118,-2.37891
41,1,good,0.982845,73.58533,46.0,-161.43212,462008.53075,-21.77238,0.99409,0.9844,1.78036,-2.548
42,1,good,0.971045,74.93062,64.0,-510.97506,394128.23375,-24.77646,0.93384,0.92031,0.06405,-4.25492
43,1,good,0.995856,49.51087,52.0,-307.87097,486615.72446,-20.72226,0.97416,0.96093,0.65924,-2.60034
44,1,good,0.969573,47.65836,29.0,15.25666,358655.86149,-3.35301,0.99976,0.99739,1.41975,-0.81983
45,1,good,0.97061,81.94134,52.0,-464.22799,522598.58499,-34.97213,0.93142,0.93074,0.3233,-4.53762
46,1,good,0.80567,7.01981,10.0,142.38387,597308.3475,0.0,1.0135,1.01129,1.73864,-0.11555
47,1,good,0.996753,67.17479,26.0,84.24118,380864.56437,-1.95422,1.00653,1.00676,1.84655,-0.69742
48,1,good,0.976952,50.27136,29.0,-104.52558,495408.83308,-5.86878,0.98351,0.9834,0.88938,-1.91269
49,1,good,0.963957,37.73285,32.0,-75.03399,486320.59164,-4.01137,0.99077,0.98944,0.73612,-1.37505
50,1,good,0.834004,57.8564,44.0,-258.95276,403719.02713,-10.14874,0.97017,0.96912,0.16872,-2.68095
51,1,medium,0.705814,20.29349,23.0,-225.83059,632603.38024,0.0,0.97739,0.97739,0.02075,-2.27906
52,1,good,0.84294,89.14797,44.0,-131.20427,338737.84506,-14.71478,0.99504,0.99331,1.0331,-2.25382
53,1,good,0.987032,43.28854,45.0,-32.14847,381255.7899,-6.6665,1.00911,0.99898,2.12399,-1.26672
54,1,good,0.99387,56.96909,47.0,-140.59015,367153.83454,-10.15068,1.00042,0.98724,1.27845,-1.4638
55,1,good,0.961485,59.98842,66.0,-303.19493,287032.11127,-14.33736,0.98384,0.96089,0.32986,-1.77058
56,1,good,0.965082,47.74116,24.0,207.75444,309196.3015,-2.57624,1.07866,1.04788,3.61629,-0.13323
57,1,good,0.954591,64.83266,51.0,-353.01129,300196.92389,-28.62339,0.94988,0.94631,0.26469,-3.39747
58,1,good,0.975975,53.27463,19.0,69.84241,269098.04231,-0.93802,1.0021,0.99966,1.84633,-0.78831
59,1,good,0.911169,57.13822,57.0,-130.82026,225125.47802,-6.13313,0.99004,0.98229,0.49696,-1.06665
60,1,good,0.966233,71.45801,44.0,-73.08019,254247.61574,-4.18004,0.99158,0.98728,0.81593,-1.0741
61,1,good,0.971045,89.00094,44.0,-151.76826,399369.13458,-3.40623,0.98943,0.98452,0.26803,-1.44601
62,1,good,0.971071,86.89292,43.0,-37.13265,393502.20858,-3.34124,0.9943,0.99192,0.67116,-0.78646
63,1,good,0.921676,85.89278,50.0,-255.35814,313421.0622,-7.2398,0.95205,0.94624,0.32203,-2.48798
64,1,good,0.941087,87.95043,45.0,-165.33792,220073.69071,-3.83429,0.97,0.96731,0.34514,-1.80073
65,1,good,0.92843,58.06437,22.0,50.35211,55730.98147,-2.66137,1.03108,1.02319,1.37642,-0.38984
66,1,good,0.961485,68.61114,59.0,-437.53302,357945.8944,-17.60262,0.96992,0.95864,0.13348,-3.4008
67,1,good,0.971045,69.70835,38.0,-105.51944,309273.05316,-4.52615,0.98584,0.98062,0.90542,-1.26138
68,1,good,0.921676,56.90454,52.0,-143.61425,247445.62505,-11.81067,1.00374,0.984,0.70286,-0.93538
69,1,good,0.933244,55.67474,32.0,-43.2023,328600.19836,-5.59817,0.99685,0.99302,1.18549,-0.71542
70,1,good,0.941087,39.40602,28.0,-5.58454,218422.50511,-7.4574,0.99805,0.98721,2.3074,-1.11763
71,1,good,0.970785,24.71167,31.0,-136.79917,614647.1663,-8.21951,0.98097,0.98079,0.60332,-1.95432
72,1,good,0.976952,63.60471,31.0,-130.57233,579777.42697,-4.29775,0.99143,0.9911,0.39665,-1.67491
73,1,good,0.849761,62.88978,40.0,-80.95856,429965.48327,-10.82137,0.99789,0.98998,1.46802,-1.66859
74,1,medium,0.944528,4.17338,23.0,-31.8522,737516.12894,-2.80447,0.99677,0.99677,0.16275,-0.48127
75,1,good,0.991554,53.69893,45.0,-90.58538,553788.29027,-11.4882,0.99813,0.99265,0.74847,-1.02227
76,1,good,0.877284,71.26942,53.0,-280.27622,321729.68389,-17.60706,0.99702,0.96078,0.70985,-1.961
77,1,good,0.98703,50.81617,44.0,-59.99088,476671.88446,-16.15284,1.03096,1.00361,2.81771,-0.91446
78,1,good,0.92955,3.32017,13.0,108.99846,710748.19236,0.0,1.00678,1.00636,1.37295,-0.23469
79,1,good,0.817336,67.2498,26.0,613.36291,379417.01049,-10.22585,1.15962,1.10974,9.22901,-0.55022
80,1,good,0.98012,37.75407,44.0,-32.88335,255511.10084,-9.50974,1.0062,0.99257,2.22413,-1.37364
81,1,good,0.992334,44.84951,66.0,-605.30769,274866.05651,-24.62786,0.94136,0.93379,0.58413,-5.9114
82,1,good,0.932264,46.71931,41.0,-20.00199,184714.88508,-10.18225,1.05469,1.00837,2.2701,-0.54558
83,1,good,0.99387,55.35612,61.0,-584.61265,263162.49756,-27.66538,0.9563,0.93394,0.79219,-5.18431
84,1,good,0.99387,42.76364,43.0,179.05553,232359.01068,-5.86719,1.02568,1.01741,3.50455,-0.73049
85,1,good,0.961485,74.43256,55.0,-448.27739,188000.51625,-29.02853,0.95945,0.94392,0.23646,-3.57919
86,1,good,0.996383,35.20997,26.0,-79.18336,275504.64243,-13.49037,0.98981,0.98674,1.16508,-1.53278
87,1,good,0.983367,69.03738,40.0,-193.37115,270936.98562,-12.37045,0.99063,0.98372,0.68556,-1.9159
88,1,good,0.954591,65.76566,57.0,-227.53534,197902.63321,-15.96067,0.98079,0.96741,0.45945,-1.64695
89,1,good,0.99387,75.0345,41.0,-342.69465,257768.29699,-28.44587,0.98058,0.96646,0.88815,-3.16835
90,1,good,0.992334,53.35545,36.0,-196.60305,241595.14313,-15.91317,0.98512,0.97876,0.82471,-2.16121
91,1,good,0.954913,74.83885,52.0,-283.96943,165512.23171,-33.2081,0.99937,0.95972,3.88737,-4.17331
92,1,good,0.971045,52.22974,29.0,115.08884,422500.59369,-1.19181,1.01193,1.01003,2.12604,-0.41092
93,1,good,0.971045,83.08466,36.0,-5.63569,425635.6551,-3.66384,1.00773,1.00475,1.30288,-0.45997
94,1,good,0.911169,35.2126,33.0,89.06407,322468.52903,-4.85555,1.01621,1.0114,2.21336,-0.32773
95,1,good,0.971045,55.98887,46.0,281.59614,381810.68609,-10.45311,1.07778,1.05537,6.46706,-1.16406
96,1,good,0.933244,78.87255,41.0,-298.25522,485135.71834,-33.19931,0.92915,0.92539,1.29051,-3.20754
97,1,good,0.911169,34.91827,51.0,-0.44274,345618.45677,-6.84195,1.01726,1.00874,2.81075,-0.84884
98,1,good,0.982845,69.11086,41.0,-247.401,298280.83918,-20.53218,0.97492,0.96946,0.47688,-2.3743
99,1,good,0.982845,49.54443,43.0,-107.46091,285146.9293,-16.65258,0.98938,0.98247,1.393,-1.56345
100,1,good,0.921676,53.75067,44.0,-213.80779,212019.28198,-13.56192,0.97092,0.95437,0.72264,-1.74949
101,1,good,0.988038,78.74609,60.0,-433.77599,281932.68929,-27.36309,0.96699,0.95459,0.89463,-4.08367
102,1,good,0.971045,61.8811,53.0,-148.77541,185392.71716,-20.81138,1.0083,0.98523,1.87706,-1.62021
103,1,good,0.969386,44.08992,27.0,298.71831,198931.54138,-7.16731,1.11143,1.0658,6.22164,-0.33058
104,1,good,0.982845,58.91375,42.0,-221.94186,252658.5554,-16.45229,0.98219,0.97649,0.31637,-1.94102
105,1,good,0.982845,81.91295,51.0,-508.00252,252978.24423,-26.38977,0.95144,0.94236,0.54067,-4.83099
106,1,good,0.966233,55.49634,38.0,-60.43088,165478.47674,-16.8013,1.02549,1.00068,1.74349,-0.86618
107,1,good,0.982845,59.90975,52.0,-255.20659,246094.75231,-15.2633,0.97701,0.96655,0.92861,-2.5396
108,1,good,0.971045,31.93438,35.0,142.7729,198264.065,-2.99877,1.02427,1.01467,2.65474,-0.34056
109,1,good,0.971045,52.76841,54.0,-342.60757,174847.24462,-19.83447,0.96484,0.94812,0.44748,-2.54771
110,1,good,0.989664,23.92687,26.0,23.64163,293251.77231,-6.70318,1.00073,0.99522,2.0402,-1.1802
111,1,good,0.966233,87.80484,64.0,-354.8885,333668.30571,-15.7342,0.95244,0.94854,0.04009,-3.20624
112,1,good,0.978284,48.34669,16.0,332.1558,398611.40913,-0.70153,1.03389,1.03181,3.91061,-0.15361
113,1,good,0.951762,59.92679,33.0,12.57148,417617.91097,-2.42172,1.00562,1.00248,1.27119,-0.6308
114,1,good,0.974454,74.05561,29.0,33.85345,411866.07411,-2.23431,1.00914,1.00591,1.35385,-0.67588
115,1,good,0.990205,53.20681,34.0,91.55419,376061.57649,-2.79479,1.01773,1.00969,2.35658,-0.60445
116,1,good,0.992886,63.14933,37.0,-177.33522,338726.98646,-6.89683,0.98287,0.97971,0.13896,-1.55161
117,1,good,0.961485,96.9723,38.0,-331.66685,298112.72604,-51.45569,0.95791,0.9544,0.81754,-3.84758
118,1,good,0.971071,35.52172,20.0,127.60155,316616.54221,-11.19641,1.01936,1.01121,2.77602,-0.69244
119,1,good,0.988038,50.27136,37.0,-33.13151,317400.27437,-10.75417,1.01461,1.00237,2.2871,-1.38717
120,1,good,0.932857,36.99031,37.0,48.15618,318742.44986,-8.39964,1.0085,0.99976,2.36299,-0.83046
121,1,good,0.988038,55.14608,54.0,-233.33115,339347.56639,-9.2153,0.97815,0.96768,0.55611,-1.80728
122,1,good,0.940537,62.0621,58.0,-210.67543,276919.1287,-10.00337,0.9904,0.97693,0.60718,-1.01305
123,1,good,0.94002,42.74191,31.0,-70.97506,373474.01039,-1.26065,0.97763,0.975,0.90711,-1.34229
124,1,good,0.943254,93.02831,29.0,-7.09173,314141.48887,-3.61672,1.00137,0.99895,0.71232,-0.57527
125,1,good,0.948116,74.7324,40.0,2.30372,274814.79162,-1.25389,0.99746,0.99678,0.7337,-0.32589
126,1,good,0.919891,94.82628,37.0,-66.13416,173717.22127,-5.79115,0.98131,0.97891,0.66173,-1.04693
127,1,good,0.971045,55.75716,36.0,-26.43669,378249.73614,-2.27854,1.00808,1.00078,0.9026,-0.34811
128,1,good,0.933244,19.77159,34.0,-8.41031,364880.73071,-6.0188,0.9936,0.99067,1.42595,-0.68184
129,1,good,0.971045,62.66643,45.0,-311.3202,399902.96201,-18.54657,0.96655,0.95701,0.31912,-2.48108
130,1,good,0.966233,25.25081,26.0,17.52021,364955.10717,-3.01167,0.99915,0.99281,1.85779,-0.79579
131,1,good,0.930322,34.8847,34.0,-19.59534,357572.78729,-6.17861,0.99837,0.99533,1.1028,-0.65264
132,1,good,0.921676,10.52207,12.0,315.09172,408276.94312,-0.24611,1.0294,1.02637,3.58267,-0.06888
133,1,good,0.940537,78.75859,44.0,-97.20142,414224.38182,-6.67133,0.99825,0.99439,0.75684,-0.61802
134,1,good,0.951762,53.03005,42.0,-73.40593,383113.31616,-6.46674,1.00757,0.9949,1.15989,-0.49404
135,1,good,0.971045,94.2142,54.0,-657.68666,231594.10077,-43.26258,0.91777,0.90671,0.03083,-5.88122
136,1,good,0.933244,63.13841,39.0,-59.13171,189583.14874,-11.7297,1.00088,0.99297,1.11602,-0.90057
137,1,good,0.933244,72.19574,39.0,-244.20614,195922.69132,-20.51074,0.96899,0.95581,0.77228,-2.33335
138,1,good,0.971045,66.86401,42.0,-218.49094,209451.88051,-24.00295,0.99504,0.97671,1.26759,-2.16311
139,1,good,0.940537,74.50024,42.0,-423.81156,192386.56187,-13.56312,0.92441,0.91314,0.65008,-4.11485
140,1,good,0.933244,65.20857,46.0,-218.17253,141441.83325,-20.04243,0.98774,0.96191,2.06111,-2.85231
141,1,good,0.941087,53.92793,59.0,-229.06314,109695.69596,-11.33522,0.97769,0.95183,0.65813,-1.21446
142,1,good,0.971045,37.27543,29.0,-42.42349,160587.33261,-22.44038,1.0022,0.98859,1.58829,-1.09723
143,1,good,0.990205,39.68668,30.0,-103.14458,392439.91035,-8.37906,0.99157,0.98474,0.79748,-1.00186
144,1,good,0.99387,59.57414,39.0,-289.41479,382481.17954,-16.22406,0.97793,0.97024,1.02885,-2.6809
145,1,good,0.976693,42.33062,43.0,-95.82716,363961.05818,-10.20506,0.99725,0.98727,1.38521,-1.00459
146,1,good,0.997042,32.70701,37.0,-106.84497,384762.88323,-12.17446,0.99038,0.97949,1.78454,-1.57092
147,1,good,0.964071,77.81405,48.0,-414.11078,340662.55196,-35.05619,0.96843,0.95376,0.97211,-3.99894
148,1,good,0.997042,46.71447,44.0,-196.9141,298883.33162,-9.31308,0.99391,0.97981,1.00543,-1.54043
149,1,good,0.951762,45.63122,46.0,-63.15951,313106.69948,-8.21671,1.01693,0.99746,1.52073,-0.37346
150,1,good,0.992886,65.12111,61.0,-630.1557,395779.3113,-21.66504,0.95225,0.9417,0.13341,-5.42912
151,1,good,0.966344,52.03569,43.0,-236.10079,323766.07224,-9.55755,0.96787,0.96116,0.9539,-2.57446
152,1,good,0.961485,67.76142,46.0,-213.6155,338935.16745,-20.93066,0.99283,0.9793,0.94241,-1.98568
153,1,good,0.99387,41.40655,52.0,-102.89456,365716.53519,-10.81619,1.00501,0.98893,1.37058,-0.99837
154,1,good,0.971045,56.57881,36.0,-14.16159,236405.14662,-11.55705,1.02168,1.00468,1.73516,-0.57404
155,1,good,0.99387,53.02958,28.0,37.35104,406405.20709,-2.79512,1.00472,1.00073,1.963,-0.6421
156,1,good,0.989664,60.66672,33.0,504.94095,539356.82401,-6.0196,1.00347,0.99844,9.49955,-3.66278
157,1,good,0.992334,55.66422,31.0,-52.90328,527202.22603,-5.90196,0.9927,0.99027,1.48566,-1.56776
158,1,good,0.935979,56.31195,28.0,-35.81741,535010.00005,-5.60918,0.9965,0.99131,1.3737,-1.15536
159,1,good,0.956538,63.11134,31.0,-38.55879,576315.67519,-8.21059,1.00587,0.99801,1.75624,-1.3768
160,1,good,0.954913,88.38594,49.0,-294.76752,377197.33157,-23.56128,0.96309,0.95928,0.28622,-2.76171
161,1,good,0.982687,55.24964,27.0,11.76628,549630.37288,-8.84379,1.01644,1.00757,2.31993,-1.13134
162,1,good,0.961485,68.70508,56.0,-382.25415,418534.83152,-16.29322,0.95992,0.9502,0.16858,-3.11433
163,1,good,0.933244,49.18093,46.0,-106.22508,337093.87034,-6.47749,1.00623,0.99248,1.12167,-0.97881
164,1,good,0.933244,45.25833,39.0,-87.73251,349009.01084,-9.41488,1.003,0.9892,0.83767,-0.59806
165,1,good,0.971045,38.66293,43.0,-128.9709,385911.30899,-10.94651,0.9885,0.97293,0.97369,-1.0425
166,1,good,0.940537,17.9295,27.0,81.97937,322877.72005,-2.86251,1.0245,1.00662,2.14697,-0.42313
167,1,good,0.933244,52.28807,40.0,48.75504,257116.22373,-9.86846,1.05996,1.03284,2.86827,-0.55289
168,1,good,0.944104,45.22256,35.0,-99.01609,383005.41993,-11.82254,1.00302,0.98525,1.50801,-1.0423
169,1,good,0.966233,65.95852,56.0,166.95947,261574.75431,-21.15528,0.97637,0.95166,6.22001,-2.19049
170,1,good,0.988038,45.27408,53.0,-311.00561,372780.96796,-11.75787,0.95769,0.95256,0.38345,-2.76184
171,1,good,0.971045,34.34006,37.0,-134.94104,442899.9993,-3.05981,0.96534,0.963,0.9585,-2.07811
172,1,good,0.99387,62.38514,49.0,-279.5137,389256.96947,-20.43656,1.00547,0.98059,1.43863,-1.9039
173,1,good,0.95076,50.69249,57.0,-267.57307,187727.47109,-17.03776,0.96242,0.93691,1.17206,-1.60384
174,1,good,0.976352,65.53954,63.0,-665.74524,400986.55362,-28.98263,0.94229,0.91519,0.56674,-4.80309
175,1,good,0.933244,39.52305,37.0,281.0196,362247.91106,-4.66478,1.02983,1.02441,4.61023,-0.51587
176,1,good,0.933244,61.40161,50.0,-40.1433,407705.39098,-10.21253,0.99961,0.99407,2.26216,-1.44822
177,1,good,0.940537,58.33668,55.0,-166.01815,423763.33391,-18.44696,1.02863,0.99817,1.68543,-1.25549
178,1,good,0.966233,25.64387,21.0,310.76368,352711.83177,-1.19436,1.04199,1.03662,4.25321,-0.20043
179,1,good,0.940537,82.2537,47.0,-15.84412,300570.43368,-1.60194,1.01836,1.01383,1.59619,-1.08925
180,1,good,0.981172,67.60389,54.0,-570.46844,266014.21536,-31.65685,0.94443,0.9291,0.76699,-5.27367
181,1,good,0.929906,56.75627,44.0,-121.60429,224689.73414,-10.05673,0.98196,0.97127,1.63586,-1.84302
182,1,good,0.971045,67.08508,57.0,-458.6279,237103.18092,-28.61406,0.95449,0.9333,0.45047,-3.63815
183,1,good,0.988038,79.04986,69.0,-703.79215,247963.5726,-29.97545,0.91633,0.90332,0.11569,-6.03982
184,1,good,0.977762,75.4971,46.0,-219.2136,223057.87256,-17.18484,0.99368,0.98005,1.09114,-2.25479
185,1,good,0.971045,77.07761,59.0,-355.32402,165760.41283,-30.43959,0.973,0.95147,0.65689,-2.83694
186,1,good,0.988038,55.65744,40.0,-43.93789,265872.3481,-5.60745,1.01495,1.00383,1.82089,-0.81676
187,1,good,0.925014,77.07375,33.0,-39.78298,156312.28098,-6.64409,0.99155,0.98919,1.16433,-1.04236
188,1,good,0.920011,63.07905,36.0,-200.26015,163010.22774,-20.8498,0.95664,0.95469,0.86419,-2.46401
189,1,good,0.95076,35.13663,51.0,-157.86622,206337.99881,-6.92196,0.99497,0.96373,1.19715,-0.79941
190,1,good,0.925913,55.03389,42.0,-211.97211,195466.91292,-13.14337,0.97109,0.93374,1.9808,-1.47887
191,1,good,0.965909,69.45932,33.0,-102.40934,251845.24387,-5.41154,0.98687,0.9762,0.57347,-1.01008
192,1,good,0.954104,84.94612,80.0,-937.67049,228044.7203,-43.06471,0.82012,0.7645,0.44839,-6.92513
193,1,good,0.904256,37.17807,40.0,-90.81657,136855.48772,-4.19386,0.99815,0.99203,0.27316,-0.22311
194,1,good,0.971045,71.02923,47.0,-244.65654,305454.17736,-14.51704,0.95391,0.95088,0.19638,-2.37513
195,1,good,0.933244,43.85977,51.0,-78.79607,279411.30268,-4.04173,0.98699,0.98544,0.459,-0.88159
196,1,good,0.894721,24.16316,43.0,-60.11967,269054.54889,-6.11711,0.98774,0.98203,0.62126,-0.75848
197,1,good,0.961346,28.22275,46.0,-75.9574,291417.80426,-7.643,0.99515,0.98781,0.9414,-1.05866
198,1,good,0.920011,87.49605,42.0,-39.76209,278790.67181,-5.03355,0.99996,0.997,0.58605,-0.59152
199,1,good,0.893677,60.19585,44.0,-103.83281,200918.13539,-10.83616,0.99388,0.98178,0.81527,-1.06052
200,1,good,0.894892,76.58893,33.0,-45.83608,288882.71047,-2.41067,1.02256,1.01644,0.33049,-0.43269
201,1,good,0.925014,49.01457,28.0,-2.71185,277353.82831,-4.2803,1.00555,1.0043,0.81788,-0.37509
202,1,good,0.91525,37.58923,19.0,-153.88678,281418.155,-2.19266,0.98679,0.97417,0.51479,-1.52938
203,1,good,0.904256,38.60904,26.0,139.18903,210890.56367,-3.73935,1.04409,1.04199,2.38766,-0.33557
204,1,good,0.925014,10.28307,10.0,242.67898,318955.61378,-0.58926,1.0188,1.01856,2.64016,-0.05635
205,1,good,0.99387,46.58823,46.0,-251.2887,453120.33319,-12.67218,0.99032,0.97656,0.66604,-1.91705
206,1,good,0.978157,27.64025,32.0,-108.71893,420211.0039,-5.10246,0.98709,0.97983,1.00814,-1.28564
207,1,good,0.951762,49.6683,59.0,-98.66489,411306.7809,-3.88243,1.00048,0.98875,1.17291,-0.7981
208,1,good,0.951762,45.62365,39.0,-63.77079,364276.79764,-7.047,1.00885,0.99138,1.77331,-0.38932
209,1,good,0.978157,50.88939,21.0,71.54983,481000.3508,-5.32414,1.02595,1.01851,2.01466,-0.52215
210,1,good,0.99387,66.0091,54.0,-512.77969,401307.09452,-28.65217,0.98296,0.94085,1.41617,-3.37391
211,1,good,0.971045,38.67674,43.0,-62.00537,362643.57352,-7.33627,1.00674,0.99475,1.26996,-0.32848
212,1,good,0.940537,61.7017,18.0,41.72553,390823.28026,-4.32126,1.04895,1.03495,1.88958,-0.49836
213,1,good,0.971045,70.86029,59.0,-584.32805,360800.01019,-27.63309,0.94766,0.9073,0.84053,-3.50882
214,1,good,0.911169,32.59103,41.0,-7.1792,244555.45861,-4.27447,1.01223,0.99961,1.68126,-0.15845
215,1,good,0.940537,34.23031,36.0,3.85921,390663.14325,-6.99426,1.0182,1.00737,2.23404,-0.26433
216,1,good,0.964521,43.96308,47.0,-53.80412,385507.25736,-6.86878,1.01838,0.99482,1.58681,-0.4735
217,1,good,0.976352,70.44208,36.0,-437.8903,532992.47104,-17.08808,0.96314,0.94966,0.48835,-3.94033
218,1,good,0.964521,41.527,36.0,-61.25695,455268.66223,-7.44984,1.0027,0.99531,1.64372,-0.65792
219,1,good,0.988038,66.97545,25.0,-99.12304,523695.13703,-7.0928,0.98375,0.98335,0.66072,-1.50994
220,1,good,0.933244,28.51309,18.0,210.8671,467185.72191,-0.24694,1.00391,1.00391,2.78547,-0.48909
221,1,good,0.933244,72.22717,29.0,-15.76586,445436.25082,-4.42608,0.99834,0.99367,1.40675,-1.16845
222,1,good,0.958393,65.49522,20.0,143.58146,506411.87522,-0.59391,1.00564,1.00537,2.03457,-0.40491
223,1,good,0.933244,95.6592,16.0,71.4923,343787.85591,-0.21109,1.00508,1.0038,1.31384,-0.30335
224,1,good,0.941848,74.46139,18.0,123.6741,515939.89385,-1.77578,1.01432,1.01191,1.77282,-0.25586
225,1,good,0.971071,76.32937,46.0,-269.37433,498117.84055,-13.14506,0.97598,0.97061,0.51792,-2.45632
226,1,good,0.933244,10.82556,13.0,169.45239,429112.856,-0.32154,1.01725,1.01585,2.51138,-0.0688
227,1,good,0.940537,67.81086,40.0,-133.83561,464580.02826,-6.5591,0.98506,0.98086,0.86447,-1.30183
228,1,good,0.982845,25.85044,25.0,66.61591,482116.07966,-3.7772,1.00896,1.0044,1.98224,-0.34212
229,1,good,0.933244,78.22944,48.0,-111.03884,416221.22379,-7.49045,0.99359,0.98984,0.62375,-1.02877
230,1,good,0.933244,52.00867,46.0,-60.56826,327414.67316,-4.86813,1.0004,0.99536,0.94823,-0.42788
231,1,good,0.971071,98.23369,63.0,-752.12513,419717.34213,-50.89575,0.89204,0.88789,0.0048,-7.19174
232,1,good,0.933244,75.46559,54.0,-314.59833,365932.9102,-19.82114,0.96563,0.96135,0.21696,-2.78626
233,1,good,0.933244,90.2506,47.0,-240.42742,351852.88086,-26.37015,0.97217,0.96465,1.40324,-3.11869
234,1,good,0.971071,84.72526,50.0,-229.27429,399135.68193,-14.64009,0.98303,0.97358,0.33757,-1.93071
235,1,good,0.921676,70.61104,43.0,-147.77867,262377.221,-9.86227,0.99307,0.98291,0.50604,-1.23365
