Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,18.3573961802605,32.7732522405442,35.9519340299873
SYN_SUM,0,5.65968133719709,11.087069406583,15.0383473269162
SYN_SUM_WEIGHTED,0,1.33511925945324,2.31912863694796,3.67003826628828
SYN_SPREAD,0,0.555252406266908,0.581632429244924,0.64675370674283
SYN_AVERAGE_C1,0,0.0154462961173036,0.0298968921198541,0.0403822908683247
SYN_AVERAGE_C2,0,0.0305656478081534,0.0271623010477507,0.0301644200253466
ANT_MAX,0,-32.8923567118602,-32.2790886618341,-32.2105627292265
ANT_SUM,0,-48.1711709745224,-39.5810564291259,-38.7713462112216
ANT_SUM_WEIGHTED,0,-42.1546692180159,-34.4826312215055,-34.0171087678615
ANT_SPREAD,0,1.2101692293312,1.10734527877696,1.09712543687808
ANT_AVERAGE_C1,0,0.0100142495970898,0.00756155393681623,0.00726768840384068
ANT_AVERAGE_C2,0,0.00991840245705704,0.00898769754574104,0.00867544271674224
SUM_SYN_ANT,0,-42.5114896373253,-28.4939870225429,-23.7329988843054
SUM_SYN_ANT_WEIGHTED,0,-40.8195499585626,-32.1635025845576,-30.3470705015732
