Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,14.2731720176318,15.2551224735414,20.2508262674818
SYN_SUM,0,8.22104618561563,12.23664054473,18.439930059035
SYN_SUM_WEIGHTED,0,2.67134049519486,3.62047642082125,6.44974857199841
SYN_SPREAD,0,0.758932749809691,0.895618904556062,0.954241413643845
SYN_AVERAGE_C1,0,0.000450335518269718,0.000439845323643823,0.000538522519563126
SYN_AVERAGE_C2,0,0.000801011310015701,0.00115879923721241,0.0026248865343738
ANT_MAX,0,-33.4221963198368,-15.7539242579073,-7.72041208200042
ANT_SUM,0,-18.1469046353221,-6.51502376069851,-4.31515181358712
ANT_SUM_WEIGHTED,0,-12.8127198722177,-4.11475163963733,-2.66713025414865
ANT_SPREAD,0,0.73685797039102,0.643077960009367,0.74761464277277
ANT_AVERAGE_C1,0,0.00050628995018363,0.000740795925027914,0.000827184701259395
ANT_AVERAGE_C2,0,0.00693650969460526,0.0046307920585416,0.0027048669798345
SUM_SYN_ANT,0,-9.92585844970652,5.72161678403145,14.1247782454478
SUM_SYN_ANT_WEIGHTED,0,-10.1413793770228,-0.494275218816082,3.78261831784976
