Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,49.1790252405502,51.3011676495284,51.3012394235935
SYN_SUM,0,39.2760296434211,57.4752254953202,60.0381051273679
SYN_SUM_WEIGHTED,0,14.1196730783168,21.3479090661034,23.5217291874533
SYN_SPREAD,0,0.893663111011386,1.05846552400049,1.08180643294152
SYN_AVERAGE_C1,0,0.00372016112698471,0.00439963264329722,0.00469073237013795
SYN_AVERAGE_C2,0,0.00235182975069435,0.00273921565342535,0.00290457419289949
ANT_MAX,0,-33.8068000702585,-33.8068000702585,-33.8068000702585
ANT_SUM,0,-22.4991709498723,-14.572202575337,-14.5721944704093
ANT_SUM_WEIGHTED,0,-15.8090614629081,-11.1950731245015,-11.1950658784018
ANT_SPREAD,0,0.815795349256581,0.656539057478468,0.656538874897889
ANT_AVERAGE_C1,0,0.00143644805182163,0.0006537128970379,0.000653712316506847
ANT_AVERAGE_C2,0,0.00287142123448249,0.00249007994768788,0.00249008091688489
SUM_SYN_ANT,0,16.7768586935489,42.9030229199831,45.4659106569586
SUM_SYN_ANT_WEIGHTED,0,-1.68938838459127,10.1528359416019,12.3266633090515
