Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,25.4814041774757,22.7871775154087,25.4814041774757
SYN_SUM,0,15.7764426017423,19.9671081372902,20.8400273735965
SYN_SUM_WEIGHTED,0,3.00712876613225,3.29934069184206,3.64957897011311
SYN_SPREAD,0,0.786851654955768,0.936078600865015,0.904351918563473
SYN_AVERAGE_C1,0,0.00171322569662354,0.00178850045476402,0.00187369350537606
SYN_AVERAGE_C2,0,0.551764853136879,0.686235424716188,0.745430529684361
ANT_MAX,0,-28.6323030000932,-23.2234508225243,-23.2234508225243
ANT_SUM,0,-22.4133786104432,-18.3767614331455,-18.3753682089809
ANT_SUM_WEIGHTED,0,-20.2154599955423,-16.7632252714362,-16.7619653010932
ANT_SPREAD,0,0.884760087757837,0.889551532496856,0.889517811425105
ANT_AVERAGE_C1,0,0.000870838456783191,0.000782142451452335,0.000782147886268241
ANT_AVERAGE_C2,0,0.316213412219079,0.186569408838577,0.186524616636598
SUM_SYN_ANT,0,-6.63693600870099,1.59034670414468,2.46465916461561
SUM_SYN_ANT_WEIGHTED,0,-17.20833122941,-13.4638845795941,-13.1123863309801
