BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
99,1,good,0.992334,74.30528,53.0,-600.20514,541266.50866,-21.98279,0.94407,0.93196,0.79249,-5.49758
100,1,good,0.997603,73.56667,43.0,-296.14838,535342.95163,-22.26844,0.97606,0.9702,0.77404,-2.98976
101,1,good,0.99387,52.13276,31.0,-66.23475,296189.14262,-10.60163,0.99598,0.99231,1.20906,-1.28714
102,1,good,0.951762,79.35964,40.0,-414.02464,273964.14851,-18.46751,0.95488,0.94885,0.56686,-4.12239
103,1,good,0.961485,58.61544,55.0,-226.21302,246136.69531,-13.69313,0.97987,0.96842,0.70254,-1.97807
104,1,good,0.934102,76.16334,44.0,-217.08661,195716.24746,-17.86241,0.98959,0.9698,1.12029,-2.08783
105,1,good,0.997591,44.6396,20.0,238.49988,262535.9907,-10.63719,1.06807,1.04204,5.80344,-1.55139
106,1,good,0.961823,70.21208,51.0,-252.99734,233630.89624,-22.9766,1.0165,0.97969,1.98626,-2.37483
107,1,good,0.927195,30.22834,24.0,237.33883,174207.08989,-8.02032,1.07009,1.04165,5.45881,-1.03795
108,1,good,0.964958,69.64813,56.0,-839.02275,315042.26695,-40.78594,0.93965,0.91328,1.30224,-8.13591
109,1,good,0.961485,68.07904,64.0,-510.48105,254490.16857,-18.69182,0.93867,0.93213,0.19396,-4.58445
110,1,good,0.939709,59.69824,45.0,-248.0897,233635.35998,-24.63403,0.9741,0.95908,1.78527,-2.92796
111,1,good,0.975007,51.86864,32.0,-147.17859,168855.768,-21.02741,0.9812,0.96423,1.48778,-2.0564
112,1,good,0.976352,68.72984,35.0,283.93075,237299.44752,-22.72525,1.11758,1.07739,6.65357,-1.35229
113,1,good,0.938023,53.07827,37.0,288.54444,232971.09838,-12.80277,1.02871,1.01931,5.29527,-1.44059
114,1,good,0.951762,48.27065,29.0,26.90983,211318.05892,-15.91661,1.03583,1.00977,3.16015,-1.14533
115,1,good,0.99387,63.42997,60.0,-600.65628,290020.29797,-24.62874,0.94121,0.92896,0.52823,-5.40165
116,1,good,0.951762,54.46846,38.0,-88.91757,240703.54377,-14.32981,1.00027,0.98469,1.68468,-1.59901
117,1,good,0.954913,79.98943,52.0,-480.94463,259183.71796,-23.47399,0.96377,0.94807,0.86853,-4.40395
118,1,good,0.715333,69.14576,64.0,-413.97022,164520.28594,-24.90343,1.08533,0.94453,1.42088,-2.21563
119,1,good,0.896822,57.48707,44.0,-315.91052,260528.36153,-25.64921,1.04121,0.97603,2.24541,-2.63446
120,1,good,0.99392,36.22132,26.0,107.53831,237724.48934,-4.6371,1.0865,1.01895,4.51739,-0.31508
121,1,good,0.952522,62.97723,47.0,-464.45885,230342.82267,-28.30939,0.95614,0.94475,0.39618,-4.10203
122,1,good,0.930322,84.26465,48.0,-132.47883,341565.5509,-9.24247,0.97419,0.97063,0.35128,-1.45246
123,1,good,0.925913,48.12124,42.0,-58.87967,290801.6945,-1.84793,1.00203,0.99371,0.67578,-0.84253
124,1,good,0.925913,87.65192,30.0,60.27925,277453.9325,-0.14986,1.0178,1.01252,1.00173,-0.08729
125,1,good,0.921676,64.74526,25.0,72.86344,310349.50153,-0.22797,1.01476,1.01027,1.22575,-0.19524
126,1,good,0.699189,71.3068,11.0,225.3669,287256.80229,0.0,1.13167,1.10066,3.05066,-0.15767
127,1,good,0.894721,41.1688,26.0,-92.4083,251958.09586,-5.34922,0.97588,0.97384,0.66281,-1.47502
128,1,good,0.925913,98.65218,50.0,-560.05473,225665.42953,-57.80898,0.86997,0.86069,0.19246,-5.57469
129,1,good,0.971045,76.87317,39.0,-216.25313,535271.90107,-21.86294,0.98023,0.9759,1.64191,-3.09243
130,1,good,0.933244,15.44565,36.0,69.67408,387285.45395,-3.37161,1.05458,1.01865,2.31966,-0.27206
131,1,good,0.822039,53.58628,40.0,-116.33163,438471.72831,-10.42088,1.0126,0.98677,1.67372,-1.71438
132,1,good,0.833252,18.95703,4.0,420.21848,282343.94341,0.32935,1.16484,1.10415,5.57518,-0.18983
133,1,good,0.971045,73.37361,44.0,-48.77277,516439.10174,-7.03133,0.99575,0.99236,1.60164,-1.3773
134,1,good,0.940537,90.87894,51.0,-391.0204,522386.36035,-44.36481,0.92544,0.92285,0.91175,-4.22809
135,1,good,0.941087,47.05795,21.0,199.89019,388791.08945,-0.92079,1.02354,1.02231,2.90773,-0.21512
136,1,good,0.974724,66.5563,34.0,21.68054,279093.17654,-15.5429,1.00894,0.99924,3.70183,-2.42388
137,1,good,0.971045,55.85505,44.0,-98.6259,252427.62035,-8.14463,0.98984,0.98272,1.33874,-1.53966
138,1,good,0.971045,70.75938,54.0,-485.62357,285879.5991,-25.16005,0.9395,0.92671,0.25189,-4.04503
139,1,good,0.975975,71.38942,62.0,-441.10604,215778.33829,-31.01192,0.95928,0.92539,0.63981,-3.39498
140,1,good,0.988038,71.09011,42.0,22.88823,272552.755,-14.3771,1.08457,1.03506,4.15001,-1.50005
141,1,good,0.960184,52.69988,38.0,-34.23215,229140.84201,-14.9822,1.05347,1.01187,2.89445,-1.4725
142,1,good,0.845518,40.5041,27.0,480.13798,204369.13558,-7.10448,1.20684,1.07251,9.54026,-0.27956
143,1,good,0.958052,69.49761,41.0,-89.87825,213581.74345,-8.11709,1.11079,1.01272,4.38518,-1.848
144,1,good,0.940537,54.72105,38.0,165.66194,190958.08713,-4.74334,1.07437,1.03267,4.28823,-0.52583
145,1,good,0.930322,72.71778,54.0,-336.01731,189326.26485,-21.89561,0.98312,0.9491,0.93898,-2.56789
146,1,good,0.95076,70.4927,61.0,-335.50241,160976.2454,-22.22613,0.95225,0.93106,0.37384,-2.57211
147,1,good,0.988038,57.50242,43.0,-59.4448,225479.87887,-13.35238,1.03518,1.00164,2.21923,-0.9814
148,1,good,0.933244,62.22732,34.0,217.59139,181468.22032,-9.99922,1.12998,1.07795,5.15803,-0.50097
149,1,good,0.971071,42.68736,40.0,-35.86529,181028.96916,-16.9075,1.04258,1.00769,3.09893,-1.28836
150,1,good,0.997456,59.69594,20.0,533.43889,272043.21385,-4.5911,1.09971,1.08862,6.82388,-0.42601
151,1,good,0.920011,65.58625,45.0,-42.93846,320539.42648,-4.37293,1.01523,1.00193,2.00125,-1.31422
152,1,good,0.933244,28.82247,44.0,-107.73051,283757.84402,-11.90322,0.97675,0.96987,1.07573,-1.53696
153,1,good,0.933244,71.07833,43.0,-262.84791,299665.94889,-12.83211,0.98645,0.96958,1.24197,-2.70281
154,1,good,0.827018,17.49807,37.0,63.76844,187823.68058,-8.38661,1.13062,1.00723,3.29492,-0.09334
155,1,good,0.911586,32.44598,37.0,-74.59013,307887.74112,-13.02562,1.08782,0.99126,2.86428,-0.72581
156,1,good,0.858791,40.9542,33.0,106.438,218385.28743,-3.22455,1.15776,1.04163,4.35565,-0.09384
157,1,good,0.933244,50.7058,30.0,74.7586,365339.35302,-6.58031,1.00772,1.00481,2.06242,-0.95738
158,1,good,0.845654,35.92254,28.0,-35.27312,203578.47912,-2.76611,1.04808,1.01401,0.71251,-0.41246
159,1,good,0.941556,35.08864,31.0,61.77064,286371.15719,-3.80087,1.01467,1.00319,1.73529,-0.52699
160,1,good,0.925913,76.35656,32.0,-207.80475,191967.13195,-1.57083,0.94063,0.93701,0.48893,-2.45297
161,1,good,0.940537,57.05267,35.0,-159.97491,403046.3194,-6.94633,0.95674,0.95398,0.89825,-1.97981
162,1,good,0.929906,76.19973,42.0,-148.52486,469632.67894,-7.13129,0.99074,0.98594,0.85604,-1.73923
163,1,good,0.921676,42.37397,40.0,-19.87599,363113.8286,-3.83699,1.00804,0.99955,1.39367,-0.79207
164,1,good,0.951551,51.15917,37.0,16.85358,320717.20529,-4.8654,1.00787,1.00197,1.33342,-0.51269
165,1,good,0.958227,44.70671,24.0,232.63267,432015.61539,-2.86228,1.05247,1.04168,3.68219,-0.2807
166,1,good,0.812739,38.31593,23.0,94.49995,358171.25937,-2.64933,1.11489,1.02897,3.73726,-0.11974
167,1,good,0.951032,31.53715,12.0,245.55108,441354.39217,-4.34067,1.13652,1.06301,5.04588,-0.21208
168,1,medium,0.902246,17.83367,11.0,564.47748,630376.61276,0.27784,1.13518,1.09402,7.31346,-0.26555
169,1,good,0.951762,56.87762,38.0,-218.44751,450729.48626,-14.24353,0.9747,0.96346,1.06772,-2.11786
170,1,good,0.984365,50.53776,34.0,-174.90508,381434.73991,-12.31155,0.98912,0.97295,1.62506,-2.0717
