BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
25,1,good,0.935839,74.10334,33.0,-34.02812,225129.62491,-4.10909,1.00264,0.99835,0.98676,-0.77113
26,1,good,0.933244,65.90493,29.0,-34.9159,331838.42432,-0.66894,1.00396,0.99421,1.3955,-1.07577
27,1,good,0.941087,42.31803,46.0,-32.87564,160204.60595,-5.91953,1.0273,1.00648,1.49689,-0.22386
28,1,good,0.936175,74.11578,58.0,-305.74375,118758.41855,-15.64929,0.93481,0.8999,0.21809,-1.95507
29,1,good,0.974955,11.2934,37.0,-41.34083,254003.36484,-6.253,1.00549,0.99829,2.19579,-1.8554
30,1,good,0.98703,36.52303,47.0,-290.19529,299896.89028,-17.33786,0.98138,0.97124,0.82274,-2.60282
31,1,good,0.876019,35.78546,31.0,0.25524,156360.99098,-6.44709,0.98931,0.98519,1.5274,-0.98277
32,1,good,0.954987,44.63906,42.0,-85.91127,322652.122,-4.009,1.01337,0.99287,1.04639,-0.81279
33,1,good,0.968926,78.89721,46.0,-428.47754,381157.28912,-32.49737,0.95933,0.95405,0.57104,-4.295
34,1,good,0.966233,74.40388,39.0,-75.83747,262099.23686,-3.24776,0.99191,0.98848,0.47758,-0.80451
35,1,good,0.982845,24.39605,36.0,59.30041,370278.72935,-1.67503,1.01867,1.01061,1.9514,-0.32953
36,1,good,0.978898,51.27658,43.0,-721.32383,324253.8896,-27.40478,0.9293,0.92481,0.74016,-7.61108
37,1,good,0.989664,46.0692,29.0,-122.11159,293305.81412,-6.16013,0.98897,0.9853,0.75673,-1.6639
38,1,good,0.835439,58.62836,54.0,-310.3795,211915.37569,-9.69213,0.96252,0.95748,0.06397,-2.7326
39,1,good,0.972043,47.28858,22.0,213.00025,269601.26168,-7.31638,1.04108,1.0302,3.90769,-0.90071
40,1,good,0.99387,47.65819,39.0,-264.31173,563720.63299,-21.25764,0.98103,0.97859,0.67886,-2.95864
41,1,good,0.992886,59.62469,55.0,-311.6945,507097.96704,-20.01855,0.97688,0.96323,0.77995,-2.93608
42,1,good,0.954591,71.74218,41.0,-251.74668,393600.35817,-17.95111,0.97512,0.96665,0.59643,-2.50327
43,1,good,0.99387,39.52731,56.0,-216.46462,540285.31969,-9.12044,0.97842,0.97296,0.50947,-2.016
44,1,good,0.971342,37.69905,40.0,-24.15054,410804.69598,-4.07232,1.00676,0.99733,1.14201,-0.53335
45,1,good,0.97891,80.90581,41.0,-246.70991,584706.46834,-24.55204,0.98831,0.98352,1.39741,-3.45227
46,1,good,0.947726,40.59861,7.0,60.43498,631209.55952,0.0,1.00606,1.00588,1.1815,-0.55804
47,1,good,0.970677,24.13126,49.0,-182.01745,408450.70626,-9.7783,0.98287,0.98037,1.38301,-2.69659
48,1,good,0.946688,54.44764,28.0,-484.77065,589460.30941,-25.82813,0.96492,0.96357,0.49092,-5.2273
49,1,good,0.983213,37.86347,41.0,-325.81043,509164.90427,-15.10911,0.96329,0.96152,0.30411,-3.41004
50,1,good,0.820252,98.49404,37.0,-132.61761,388128.68924,-4.19153,0.98899,0.98899,0.11294,-1.43912
51,1,medium,0.801934,8.23295,18.0,-42.87974,628656.15084,-0.06723,0.99558,0.99558,0.25377,-0.68257
52,1,good,0.839344,94.18655,59.0,-504.58517,403221.33166,-33.62449,0.94497,0.93706,0.48798,-5.05289
53,1,good,0.998195,82.05706,24.0,-15.20966,447823.25826,-1.90345,0.99822,0.99554,1.8535,-1.73184
54,1,good,0.976741,62.41625,35.0,46.23414,384833.4112,-4.51864,1.0127,1.00913,2.2382,-1.2561
55,1,good,0.939709,77.34759,59.0,-266.47483,299543.6222,-13.01847,0.97224,0.96494,0.8753,-2.76824
56,1,good,0.680826,56.20549,16.0,655.03107,346231.6901,-1.82186,1.14873,1.12598,7.69009,-0.1972
57,1,good,0.954913,97.8407,44.0,-546.58509,352701.48277,-26.28014,0.92888,0.92813,0.19939,-5.45782
58,1,good,0.954423,85.65413,46.0,-148.48395,302984.21059,-3.77805,0.98097,0.97684,0.78301,-1.78958
59,1,good,0.925913,71.46889,37.0,-74.17509,237425.41058,-5.203,0.99093,0.98491,1.01143,-0.83379
60,1,good,0.961485,72.04793,37.0,-250.34686,313712.29111,-12.79818,0.96829,0.96616,0.37888,-2.44555
61,1,good,0.952522,99.09263,44.0,-276.63222,460955.69558,-1.65734,0.97339,0.97336,0.01094,-2.73292
62,1,good,0.971071,18.23316,33.0,-33.72921,419639.79012,-4.1051,0.98818,0.98795,1.01264,-1.22971
63,1,good,0.921676,95.81553,43.0,25.31775,315046.05856,-4.5641,1.00056,1.00053,1.08942,-0.74198
64,1,good,0.978157,98.06549,32.0,-117.83898,371472.37958,-1.72145,0.98416,0.98413,0.17732,-1.30435
65,1,good,0.92843,57.73633,37.0,-17.5591,98239.85566,-2.75053,1.0334,1.00498,1.30231,-0.51412
66,1,good,0.941683,96.17271,38.0,-660.081,444434.17509,-24.30457,0.92241,0.91724,0.38128,-6.62917
67,1,good,0.982845,33.35542,28.0,106.86201,370689.86153,-1.42681,1.00953,1.00632,1.78444,-0.34632
68,1,good,0.930322,88.3132,57.0,-207.15486,275881.60517,-13.51164,0.98313,0.97251,0.67172,-2.12297
69,1,good,0.99075,70.31053,33.0,4.02701,414807.8553,-5.82992,1.00266,0.99923,1.43091,-0.74188
70,1,good,0.921676,76.4504,46.0,-17.53735,287209.32513,-10.41561,1.00227,0.99492,1.57731,-0.92857
71,1,good,0.854678,24.61347,20.0,-2.90319,668271.25639,-5.73478,0.99712,0.99648,1.31945,-1.28296
72,1,good,0.98186,96.14205,18.0,41.77111,622678.57918,-1.72958,1.01047,1.00891,1.53295,-0.98867
73,1,good,0.820252,99.82866,43.0,-100.54456,446553.38491,-6.53776,0.98532,0.98517,0.38233,-1.37848
74,1,medium,0.906762,2.19666,24.0,-35.63726,738834.7268,-1.0756,0.99644,0.99644,0.0,-0.35637
75,1,good,0.96743,48.45047,29.0,-44.44027,584546.14053,-9.82924,1.00295,0.99722,0.98145,-0.85449
76,1,good,0.890762,53.88392,48.0,-333.19436,500813.99972,-17.04251,0.96372,0.95649,0.26187,-2.83773
77,1,good,0.961548,21.95711,57.0,-438.5868,582405.83953,-24.30818,0.96404,0.95664,0.43453,-4.03839
78,1,good,0.817931,14.34934,14.0,79.89548,714883.7275,-0.06763,1.00856,1.00694,1.19453,-0.22613
79,1,good,0.972608,68.00239,33.0,-203.73646,524493.0648,-25.46111,0.97986,0.97598,1.32275,-2.93742
80,1,good,0.996753,27.18327,38.0,-23.64413,282745.27997,-15.04118,1.0077,1.00107,1.98266,-1.47968
81,1,good,0.977753,57.01468,43.0,-356.46733,288211.77399,-11.212,0.97256,0.96353,1.01951,-3.79941
82,1,good,0.976759,70.41394,45.0,-79.80759,209971.51099,-8.79001,0.99536,0.99036,1.00322,-1.28131
83,1,good,0.997608,36.19786,50.0,-260.93465,276638.64805,-25.90921,0.9959,0.97605,1.67127,-2.74355
84,1,good,0.998195,59.34578,20.0,285.81386,281301.67627,-2.43416,1.03452,1.02749,4.35978,-0.72033
85,1,good,0.990817,71.80383,56.0,-575.61963,220086.67323,-27.67846,0.95107,0.94072,0.14845,-5.07152
86,1,good,0.997608,37.69125,43.0,-153.46864,286743.39767,-12.8334,0.98887,0.98566,0.72609,-1.86324
87,1,good,0.997458,42.88276,43.0,-168.55276,285051.77015,-10.88928,0.9919,0.9866,0.79906,-1.91879
88,1,good,0.947072,75.66977,47.0,-191.22936,206841.87408,-12.3107,0.97266,0.97003,0.27401,-1.79251
89,1,good,0.980149,49.42679,53.0,-61.53104,251475.74519,-19.66217,0.97275,0.96074,4.7638,-4.2686
90,1,good,0.997608,40.089,48.0,-273.83043,276760.96247,-16.48758,0.9798,0.97407,0.28356,-2.3687
91,1,good,0.990817,68.17526,59.0,-657.18145,215866.79821,-31.26493,0.9489,0.93023,0.2905,-5.4757
92,1,good,0.976352,82.27056,43.0,-164.29858,557270.37268,-5.58256,0.98919,0.98557,0.83946,-1.98364
93,1,good,0.938023,75.77885,34.0,13.66424,527095.50707,-4.15176,1.01267,1.00802,1.48589,-0.65745
94,1,good,0.894721,81.00283,31.0,314.50997,374446.3771,-0.36594,1.03477,1.03147,4.0787,-0.26295
95,1,good,0.982845,35.64212,40.0,510.21316,445125.88623,-4.24305,1.05752,1.04658,7.94875,-1.13206
96,1,good,0.958393,30.67276,29.0,6.81895,576732.30737,-7.89087,0.99351,0.99041,2.39865,-1.26487
97,1,good,0.940537,57.2344,48.0,-134.10739,462374.72574,-4.48734,0.9811,0.97753,0.95003,-1.25181
98,1,good,0.99387,49.59121,43.0,-57.71181,335909.84966,-8.78964,0.99605,0.9929,1.73253,-1.84047
99,1,good,0.99387,29.02901,40.0,-88.04595,328009.17388,-9.92899,0.99363,0.98929,1.20329,-1.5765
100,1,good,0.966233,63.62278,44.0,-180.33062,242321.69912,-12.38294,0.97645,0.97018,0.64124,-1.83306
101,1,good,0.976352,69.74834,63.0,-525.66009,311222.18566,-24.39895,0.97161,0.95381,0.78354,-4.37769
102,1,good,0.988038,66.6601,58.0,-480.61043,229012.30916,-25.23199,0.94609,0.93152,0.28778,-4.00704
103,1,good,0.99387,56.82755,39.0,-107.64009,226554.89788,-8.73006,1.01556,1.00098,1.94295,-1.13297
104,1,good,0.99387,50.80792,30.0,-67.1207,267513.56473,-6.06559,1.00154,0.99561,1.17798,-1.32312
105,1,good,0.976352,74.24659,55.0,-356.51367,257225.09755,-11.93812,0.96743,0.96294,0.43947,-3.46824
106,1,good,0.966233,63.68435,36.0,-54.64032,180421.49241,-4.75376,1.00681,0.9971,1.16645,-1.02982
107,1,good,0.992886,48.29285,62.0,-274.92385,249426.26719,-11.17554,0.98687,0.97373,0.30115,-1.84088
108,1,good,0.992886,73.37561,35.0,-59.40014,239275.33392,-10.15719,1.0085,0.99938,1.25918,-1.01303
109,1,good,0.981172,71.5562,62.0,-532.76571,199801.23075,-24.77952,0.94277,0.93257,0.14327,-4.55762
110,1,good,0.970993,28.15694,46.0,-265.5745,300815.7475,-11.64912,0.97073,0.96542,0.6041,-2.75518
111,1,good,0.961485,96.25241,53.0,-365.27755,385774.98653,-13.15933,0.95156,0.95149,0.12215,-3.7031
112,1,good,0.997643,12.21425,15.0,259.63263,498551.99656,-0.56457,1.01412,1.01412,2.97962,-0.30746
113,1,good,0.975395,32.7942,43.0,-124.22851,433188.75521,-7.54956,0.98185,0.98042,0.47088,-1.52404
114,1,good,0.990031,92.93109,23.0,38.07836,470608.7541,-3.32432,1.00703,1.0051,1.4356,-0.81093
115,1,good,0.997616,49.18308,27.0,105.84426,439835.2484,-2.38121,1.0063,1.00615,1.79406,-0.57883
116,1,good,0.974454,22.33558,34.0,-62.96872,336477.41315,-6.8339,0.99279,0.991,0.66895,-1.05982
117,1,good,0.989845,86.26721,39.0,-276.00583,352167.04022,-20.01783,0.96499,0.95859,0.62818,-3.01335
118,1,good,0.982845,65.9948,19.0,128.44869,377937.94943,-4.24722,1.01631,1.01279,2.57793,-0.97588
119,1,good,0.97627,45.35426,40.0,26.61397,359332.67015,-12.03496,1.0224,1.00928,2.42702,-1.11018
120,1,good,0.940537,23.27517,18.0,409.01277,327538.27298,-0.70926,1.04629,1.04302,4.74943,-0.01695
121,1,good,0.982845,45.7599,48.0,-263.56135,380551.36189,-14.08311,0.96146,0.95693,0.55144,-2.59505
122,1,good,0.982845,42.78973,56.0,-205.05577,351419.4027,-9.44842,0.98262,0.9708,0.67585,-1.2683
123,1,good,0.988038,39.71154,33.0,-50.35966,398251.95371,-1.25666,0.97981,0.97938,1.0952,-1.38246
124,1,good,0.972608,33.62193,28.0,-241.18995,553520.23269,-9.54197,0.97721,0.97634,0.10645,-2.45358
125,1,good,0.990205,72.21817,33.0,-15.20708,499160.54407,-2.99719,1.00317,1.00066,0.71071,-0.56523
126,1,good,0.977783,19.08892,33.0,-87.03012,327005.38597,-5.39403,0.97944,0.97813,1.18115,-1.88448
127,1,good,0.951762,89.85027,43.0,-186.38759,503185.5955,-3.82822,0.98628,0.98378,0.14512,-1.62143
128,1,good,0.971071,53.76362,48.0,-90.703,466692.84174,-3.90297,0.99191,0.98726,0.61703,-0.9699
129,1,good,0.948684,69.47442,39.0,-148.91493,436808.33034,-16.43096,0.999,0.98738,1.59765,-2.13167
130,1,good,0.964286,24.6422,18.0,167.99837,441321.1187,-1.74293,1.02241,1.01877,2.59857,-0.16748
131,1,good,0.971045,54.426,33.0,4.2294,428787.43267,-2.78267,1.00554,1.0004,1.19556,-0.47585
132,1,good,0.971045,30.18073,11.0,454.89905,465569.12815,-1.57026,1.05264,1.052,4.99454,-0.03506
133,1,good,0.961485,54.05016,55.0,-403.26533,543551.89719,-24.91199,0.95464,0.9491,0.10573,-3.35636
134,1,good,0.943463,39.6935,48.0,-101.10818,471424.28852,-7.99762,0.99421,0.98682,0.6955,-0.89777
135,1,good,0.976352,69.70658,57.0,-411.79983,286780.54934,-18.38119,0.96165,0.95935,0.16961,-4.03581
136,1,good,0.995856,59.32877,34.0,-151.16665,273920.23118,-16.70846,0.98004,0.97507,0.85046,-2.03267
137,1,good,0.971045,88.73653,58.0,-402.49907,230354.19097,-29.14044,0.95271,0.9417,0.67846,-4.06034
138,1,good,0.995856,64.16694,42.0,-195.40649,269152.31448,-15.53294,0.98623,0.9797,1.1503,-2.49899
139,1,good,0.995856,49.32942,35.0,-48.52706,262235.52647,-3.88206,0.98818,0.98556,0.92875,-1.10891
140,1,good,0.988038,75.64356,60.0,-361.63173,202823.38986,-26.48494,0.97459,0.95627,0.67689,-3.11253
141,1,good,0.939709,71.12334,46.0,-39.38055,143937.6838,-7.2857,1.01711,1.00197,1.53759,-0.69945
142,1,good,0.982845,76.55461,36.0,-137.53147,198054.34316,-21.73195,0.98691,0.9802,1.2596,-2.17375
143,1,good,0.99387,50.97268,50.0,-23.77801,392571.40019,-5.07741,0.98945,0.98916,1.31924,-1.28213
144,1,good,0.990205,10.72181,17.0,209.51935,393419.81824,-0.04808,1.01569,1.01411,2.7132,-0.18812
145,1,good,0.951762,89.83539,37.0,15.24281,355176.13104,-2.25438,1.00563,1.00291,1.41837,-0.56386
146,1,good,0.99387,22.46568,42.0,-130.09532,380076.92797,-8.33953,0.98713,0.97888,0.89577,-1.1417
147,1,good,0.982845,88.01351,51.0,-75.16534,324657.10417,-47.97156,0.91362,0.90811,6.52935,-6.67996
148,1,good,0.99387,32.88708,20.0,15.76072,275821.70455,-3.71939,1.00243,0.99815,1.33915,-0.46489
149,1,good,0.961485,47.37887,51.0,-118.8474,290398.71276,-8.90624,0.98622,0.97781,0.61807,-0.81778
150,1,good,0.976352,92.71854,51.0,-631.95586,407487.56628,-14.41812,0.92847,0.92422,0.13968,-6.09087
151,1,good,0.982845,83.46586,24.0,75.021,370583.51745,-2.42734,1.01061,1.00924,1.30677,-0.27696
152,1,good,0.971045,82.90184,56.0,-265.44789,306859.86753,-17.26191,0.96986,0.96077,0.8002,-2.74449
153,1,good,0.976352,26.17134,39.0,-46.0276,354713.78199,-7.25221,1.00341,0.99561,0.89676,-0.56712
154,1,good,0.988038,54.93634,41.0,-35.94872,281009.84578,-12.08192,1.00763,0.99944,1.54905,-1.10535
155,1,good,0.982845,70.43182,45.0,-148.28849,414868.10835,-14.86513,0.99353,0.98706,1.16126,-1.70382
156,1,good,0.972608,81.51017,24.0,-645.523,705864.32827,-5.70226,0.92935,0.92783,0.60053,-6.96433
157,1,good,0.972608,76.84114,19.0,16.45988,651805.23164,-2.65912,0.99705,0.99653,1.12573,-0.88135
158,1,good,0.927336,63.11338,30.0,-212.63373,563440.31553,-7.46531,0.97332,0.97061,0.6004,-2.45796
159,1,good,0.975486,62.47572,24.0,67.10907,602095.25827,-4.63113,1.01398,1.00992,1.79467,-0.72967
160,1,good,0.941683,85.54615,49.0,-352.58151,480601.85071,-19.94843,0.97299,0.96777,0.15995,-3.30325
161,1,good,0.962816,17.45828,43.0,-123.50244,640012.1045,-7.29447,0.99133,0.98825,0.74958,-1.60435
162,1,good,0.961485,85.09061,42.0,-363.56264,479015.81796,-12.61653,0.95674,0.95254,0.26845,-3.54997
163,1,good,0.971045,54.57321,19.0,-6.49343,444766.0154,-0.4447,0.99337,0.9897,1.30601,-1.01737
164,1,good,0.933244,69.91885,51.0,-167.37442,366755.34984,-17.44475,0.97561,0.97249,0.78158,-1.99096
165,1,good,0.971045,37.78861,33.0,-29.58986,420173.64572,-5.28782,1.00001,0.99368,1.05521,-0.67026
166,1,good,0.971045,67.76092,14.0,300.20555,396648.05862,-1.02803,1.02446,1.02217,3.51219,-0.07643
167,1,good,0.933244,56.0914,37.0,375.51376,265098.56798,-18.77267,1.08613,1.05684,6.50192,-0.88247
168,1,good,0.915453,44.38834,17.0,187.27867,437974.73818,-2.23935,1.0155,1.01228,2.57987,-0.33753
169,1,good,0.99387,71.09833,54.0,-474.15219,481763.88464,-17.61165,0.9606,0.95156,0.878,-4.32825
170,1,good,0.992886,70.18497,46.0,-342.37613,433395.67824,-20.86499,0.97468,0.96553,0.83861,-3.37376
171,1,good,0.974454,33.75237,29.0,108.75337,485785.59472,-1.44394,0.99099,0.99085,2.45267,-1.19064
172,1,good,0.970677,63.53366,25.0,53.62536,475182.72254,-18.94679,1.01157,1.00422,2.94,-1.59963
173,1,good,0.939709,75.76603,62.0,-373.08658,240418.85551,-27.58875,0.95742,0.93967,0.74132,-2.70071
174,1,good,0.99387,71.88744,52.0,-378.11542,457486.52554,-33.48495,0.97061,0.95391,3.23788,-5.18668
175,1,good,0.961485,79.55267,48.0,-267.00142,537101.99581,-7.51441,0.97402,0.97105,0.09701,-2.40135
176,1,good,0.982845,81.10131,43.0,-92.82331,522458.60657,-7.0089,0.99813,0.99348,1.05067,-1.46467
177,1,good,0.977762,86.97635,45.0,-194.74448,502887.24837,-9.95762,0.98477,0.97576,0.87934,-2.10882
178,1,good,0.971045,28.00995,24.0,104.20456,461864.8004,-0.80719,1.01057,1.00614,2.23698,-0.50829
179,1,good,0.971071,81.39747,51.0,-212.62966,389715.52658,-10.35773,0.99108,0.98108,0.88566,-2.19395
180,1,good,0.997042,96.02793,24.0,-133.10173,328245.04068,-1.80892,0.97852,0.97275,3.17952,-4.18252
181,1,good,0.99387,56.3047,43.0,-356.57654,301129.60336,-11.33825,0.95867,0.95107,0.90193,-3.7914
182,1,good,0.961485,70.03064,44.0,-459.08635,256186.52907,-27.40224,0.93789,0.92598,0.43323,-4.22638
183,1,good,0.976352,72.05482,61.0,-775.12234,289281.87451,-39.11331,0.92725,0.91179,0.3737,-6.85452
184,1,good,0.99387,61.25743,45.0,-243.7629,282372.20524,-13.00403,0.98919,0.97607,1.44777,-2.8632
185,1,good,0.981172,86.58301,53.0,-650.19611,214662.53065,-45.16579,0.94849,0.92095,1.14635,-5.90269
186,1,good,0.990205,43.52551,37.0,-29.06684,335253.9499,-8.73143,1.00669,1.00055,1.52732,-0.76779
187,1,good,0.950937,71.01723,44.0,-102.3862,185202.01673,-8.16905,1.00555,1.00015,0.75763,-0.96689
188,1,good,0.97153,39.15753,37.0,-62.47235,203728.57982,-8.20017,0.99038,0.98009,1.51454,-1.32388
189,1,good,0.954423,49.6876,60.0,-176.94143,262781.56271,-8.22767,0.9856,0.96543,0.69442,-0.98231
190,1,good,0.982454,51.21673,30.0,-245.48231,261852.59482,-17.12092,0.96206,0.92471,1.73718,-2.12168
191,1,good,0.982454,74.21252,31.0,-62.69523,293862.11029,-1.56814,0.9919,0.98242,1.02035,-1.19872
192,1,good,0.954591,88.71783,74.0,-1112.55418,291686.59661,-50.60648,0.79492,0.7773,0.12908,-9.81362
193,1,good,0.904256,14.88958,37.0,-27.01563,161610.77071,-3.15773,1.00245,0.99982,0.70923,-0.15574
194,1,good,0.966344,89.14749,44.0,-161.96637,373780.65013,-4.74892,0.97847,0.97529,0.11971,-1.59042
195,1,good,0.966344,95.41267,40.0,-54.03289,367028.9795,-3.00064,0.99445,0.99249,0.33899,-0.62931
196,1,good,0.933244,41.06264,29.0,-17.372,310437.04055,-2.01942,1.00197,0.99769,0.62998,-0.35426
197,1,good,0.975854,16.96762,35.0,-36.07428,341121.55519,-9.33834,0.99779,0.98794,1.14402,-0.7368
198,1,good,0.971071,60.61482,42.0,-179.92967,350435.79996,-6.76694,0.98032,0.9771,0.36878,-1.85303
199,1,good,0.932857,48.88668,48.0,-203.26677,265131.42652,-14.69986,0.96575,0.95879,0.591,-2.09785
200,1,good,0.963691,75.01302,32.0,18.03542,309809.78121,-0.74017,1.00618,1.0059,0.59522,-0.27086
201,1,good,0.963691,91.93497,42.0,-102.63968,329676.18485,-3.18674,0.98838,0.98785,0.25945,-1.04827
202,1,good,0.904256,43.79177,12.0,-106.58888,273632.23225,-0.6509,0.98948,0.9814,0.51402,-1.28151
203,1,good,0.963691,40.63279,21.0,298.62922,259949.80811,-2.38497,1.05693,1.05405,3.77352,-0.18789
204,1,good,0.963691,29.36008,8.0,203.57895,335537.61245,-0.88811,1.01572,1.01536,2.19977,-0.02332
205,1,bad,0.542429,55.05119,27.0,800.91129,439312.92973,-2.10034,1.18135,1.15615,10.07586,-1.11665
206,1,good,0.997591,9.77243,28.0,18.31255,468921.74095,-1.85994,0.99624,0.99523,1.17476,-0.69878
207,1,good,0.873074,57.55716,29.0,-32.31725,444491.05582,-3.59841,1.00272,0.99863,1.05048,-0.90638
208,1,medium,0.663282,37.53065,7.0,709.8529,432356.36969,3.73795,1.19993,1.14519,8.94379,-0.10773
209,1,good,0.96979,65.12706,16.0,11.46791,538025.81173,0.0,0.99922,0.9969,1.56448,-1.20287
210,1,good,0.970993,62.5743,48.0,-659.76664,538876.92387,-41.11146,0.94368,0.93291,0.44059,-6.14519
211,1,good,0.992851,31.37864,32.0,12.24046,459549.37794,-6.98781,1.01663,0.9911,2.43454,-0.61933
212,1,good,0.971045,40.94523,38.0,-50.86923,498852.09527,-5.76727,1.00178,0.99216,0.85534,-0.70254
213,1,good,0.976352,81.69843,57.0,-1029.38396,520753.07788,-47.40053,0.89356,0.86738,0.56603,-8.55163
214,1,good,0.961346,41.58427,23.0,136.16503,318219.97316,-0.27899,1.03313,1.01348,3.39172,-0.24635
215,1,good,0.976352,66.62597,44.0,-341.62882,570417.73246,-16.94319,0.97669,0.9636,0.90941,-2.92456
216,1,good,0.99387,60.8161,56.0,-479.51983,507077.88312,-25.45445,0.95996,0.94929,0.31717,-4.12667
217,1,good,0.957308,57.13241,25.0,-86.91138,598006.6405,-3.56481,1.02231,1.00493,3.0184,-2.8677
218,1,good,0.99387,22.79119,38.0,-68.42058,579389.47961,-4.55627,0.99273,0.99072,0.99659,-0.85494
219,1,good,0.982845,90.01089,30.0,-125.46947,569455.88225,-3.47415,0.97593,0.97576,0.71687,-1.91752
220,1,good,0.937982,57.99785,9.0,1019.50077,436653.77471,0.0,1.05972,1.06299,11.20352,-0.74953
221,1,good,0.933244,93.37568,34.0,-33.65027,444318.00854,-0.27025,0.97671,0.97527,1.24616,-1.46467
222,1,good,0.982845,60.99238,23.0,108.72404,523047.70824,-1.38941,1.00503,1.00491,2.26507,-0.92419
223,1,good,0.846839,91.88231,20.0,161.72692,380932.22318,-0.65547,1.03872,1.02915,2.1361,-0.19968
224,1,good,0.971071,80.47839,19.0,70.19645,585645.62698,-0.96392,1.00821,1.00634,1.39563,-0.4339
225,1,good,0.976352,86.04427,37.0,-474.28528,615813.86121,-37.38606,0.95376,0.95129,0.17127,-4.53535
226,1,good,0.969454,27.59449,7.0,1076.32368,423526.61638,0.0,1.1374,1.12647,12.3844,-0.01643
227,1,good,0.971045,84.94636,43.0,-201.83556,498873.91322,-8.78326,0.97328,0.97122,0.2775,-1.93513
228,1,good,0.995856,65.31511,41.0,-152.8688,576411.59385,-9.31228,0.98921,0.98516,0.63464,-1.43816
229,1,good,0.995856,66.77039,36.0,-40.89661,558812.5021,-2.50887,0.99319,0.99202,0.98121,-0.98037
230,1,good,0.972713,44.84117,51.0,-251.08409,431714.15469,-15.50717,0.96472,0.96011,0.41327,-2.16692
231,1,good,0.982845,75.01121,48.0,-424.89009,516516.70422,-18.39412,0.9481,0.94668,0.17176,-4.21333
232,1,good,0.995856,58.96802,41.0,-132.18776,505848.67947,-4.98776,0.98752,0.98529,0.67168,-1.69089
233,1,good,0.971045,93.40822,55.0,-518.62816,426610.87064,-36.23529,0.9397,0.93062,0.69293,-5.19813
234,1,good,0.982845,46.38169,44.0,-178.21852,476333.75115,-7.45767,0.98867,0.98375,0.41029,-1.62417
235,1,good,0.971045,64.57418,40.0,-197.97972,350575.14737,-8.87494,0.98219,0.97476,0.35384,-1.67
