Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,40.2596650672934,49.7727459396707,49.8697350216194
SYN_SUM,0,27.5218996352579,41.4983415314414,46.0595648255042
SYN_SUM_WEIGHTED,0,14.9929281101736,17.2053357785085,20.471487287312
SYN_SPREAD,0,0.82680696149573,0.913102579567833,0.961039824770121
SYN_AVERAGE_C1,0,0.236451427335405,0.227690183359442,0.270765962450828
SYN_AVERAGE_C2,0,0.0451441635201694,0.0302250461016434,0.0344467019333261
ANT_MAX,0,-119.203429559558,-119.203429559558,-119.203429559558
ANT_SUM,0,-46.8585685153432,-48.6344208175348,-41.1111167872713
ANT_SUM_WEIGHTED,0,-35.3587459406754,-33.0052083371379,-31.4204597072594
ANT_SPREAD,0,0.62697486893497,0.638744978400502,0.587266546461927
ANT_AVERAGE_C1,0,0.230297099623248,0.281431632105188,0.194036685297113
ANT_AVERAGE_C2,0,0.0121783611038482,0.0174820275230733,0.0120563755559966
SUM_SYN_ANT,0,-19.3366688800852,-7.1360792860934,4.94844803823291
SUM_SYN_ANT_WEIGHTED,0,-20.3658178305018,-15.7998725586294,-10.9489724199475
