Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,17.810843429372,17.810843429372,17.810843429372
SYN_SUM,0,6.23840372798707,9.45681653303492,13.671778741402
SYN_SUM_WEIGHTED,0,1.75822398414621,2.74407129513697,5.18497440266202
SYN_SPREAD,0,0.591826620241278,0.728668908158726,0.876133462278087
SYN_AVERAGE_C1,0,0.000117771448634179,0.000174890474219364,0.000296561658211657
SYN_AVERAGE_C2,0,0.000212421208194399,0.000244117824422249,0.000382392139362047
ANT_MAX,0,-43.410386132867,-33.2381033747046,-33.2371325758347
ANT_SUM,0,-36.8700947119547,-17.0287584477293,-15.4918885200862
ANT_SUM_WEIGHTED,0,-29.8895214059039,-14.3008885413818,-13.2642520855572
ANT_SPREAD,0,0.921595408065163,0.715769808066809,0.682716512246261
ANT_AVERAGE_C1,0,0.000216115297639701,0.000118172508842058,0.000100424068624296
ANT_AVERAGE_C2,0,0.00059438381562785,0.0006849230785625,0.000667578055341673
SUM_SYN_ANT,0,-30.6316909839676,-7.57194191469441,-1.82010977868427
SUM_SYN_ANT_WEIGHTED,0,-28.1312974217576,-11.5568172462448,-8.07927768289517
