Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,28.0087783239627,15.7562829431173,28.0087783239627
SYN_SUM,0,17.8619371153686,11.2954946534137,24.9117126967742
SYN_SUM_WEIGHTED,0,8.79175110154353,4.27400346650567,10.7749537446763
SYN_SPREAD,0,0.79857773005936,0.84669255622581,0.943093409901792
SYN_AVERAGE_C1,0,0.00287029053047259,0.0015226842835604,0.00258173900402579
SYN_AVERAGE_C2,0,1.01716175502254,0.579616372888581,0.745348986386582
ANT_MAX,0,-37.5503376760373,-38.9765523543424,-37.5503376760373
ANT_SUM,0,-31.2050927188671,-32.3807930739229,-25.9605860784215
ANT_SUM_WEIGHTED,0,-23.886067118473,-22.7975572641325,-19.0651940242956
ANT_SPREAD,0,0.911603145942241,0.911469267812435,0.831477158017592
ANT_AVERAGE_C1,0,0.00201488515554842,0.00264920156137963,0.00223696414959069
ANT_AVERAGE_C2,0,0.104660679579351,0.131280457179171,0.106365795660522
SUM_SYN_ANT,0,-13.3431556034985,-21.0852984205092,-1.04887338164729
SUM_SYN_ANT_WEIGHTED,0,-15.0943160169295,-18.5235537976269,-8.29024027961922
