Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,22.9370907073873,20.7678704704268,40.2860053627963
SYN_SUM,0,29.2542686385364,21.7394555602166,45.8416699852823
SYN_SUM_WEIGHTED,0,22.2751772752896,15.2276126797276,32.9256165868373
SYN_SPREAD,0,1.12934193962643,1.02312417962857,1.06672656863495
SYN_AVERAGE_C1,0,0.00100902839492278,0.000830933205665931,0.000869799897647314
SYN_AVERAGE_C2,0,0.0772675851480892,0.0527548649715001,0.0821874398491902
ANT_MAX,0,-18.9756890219474,-18.786204124248,-18.786204124248
ANT_SUM,0,-10.745705845421,-12.2859728738094,-5.2342895448678
ANT_SUM_WEIGHTED,0,-6.08732974834742,-6.27793933033063,-2.68806344385711
ANT_SPREAD,0,0.752521126182305,0.808695930360131,0.52784857438222
ANT_AVERAGE_C1,0,0.000331359342192953,0.000433335327911706,0.000406058317692457
ANT_AVERAGE_C2,0,0.0448760537824036,0.0547122055398509,0.0475599191608368
SUM_SYN_ANT,0,18.5085627931154,9.45348268640725,40.6073804404145
SUM_SYN_ANT_WEIGHTED,0,16.1878475269422,8.94967334939697,30.2375531429802
