Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,15.135080629219,34.3897527963631,43.3592257583297
SYN_SUM,0,10.7084306391508,12.4327191415567,15.8206434584778
SYN_SUM_WEIGHTED,0,8.23055687287393,7.45258607501924,10.0186384600502
SYN_SPREAD,0,0.841144374100498,0.601268614058274,0.604047807433851
SYN_AVERAGE_C1,0,0.00342599484502195,0.00298489789390046,0.00383862765122646
SYN_AVERAGE_C2,0,0.00205738361395587,0.00112873749057508,0.00132485830863723
ANT_MAX,0,-83.772632130794,-75.4774248567678,-75.4579205928402
ANT_SUM,0,-73.4444315005709,-57.8152531801886,-53.7265119600188
ANT_SUM_WEIGHTED,0,-61.0224790315002,-44.1606481275839,-43.2068684052695
ANT_SPREAD,0,0.936328744735934,0.87521082117991,0.843804634818089
ANT_AVERAGE_C1,0,0.00362001530368633,0.00410531862138848,0.00370754192757605
ANT_AVERAGE_C2,0,0.000238348778100562,0.000251744931924454,0.000216538977500205
SUM_SYN_ANT,0,-62.7360008614201,-45.3825340386319,-37.905868501541
SUM_SYN_ANT_WEIGHTED,0,-52.7919221586263,-36.7080620525646,-33.1882299452192
