Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,19.13774368685,23.5285233984854,35.0571202062222
SYN_SUM,0,32.9838706779571,39.5943392901793,52.7112163258744
SYN_SUM_WEIGHTED,0,23.2661803092128,21.6704682066413,31.3920965140555
SYN_SPREAD,0,1.3128207809236,1.29723666143193,1.22620589595753
SYN_AVERAGE_C1,0,0.00459324361298646,0.00322798950814465,0.00462961890792794
SYN_AVERAGE_C2,0,0.00511435532651494,0.00334917157599634,0.00378868998446753
ANT_MAX,0,-52.2465550549446,-51.9780269130336,-51.9780257655249
ANT_SUM,0,-16.7342067125914,-12.1738255543856,-12.0303650338853
ANT_SUM_WEIGHTED,0,-13.6957120296896,-10.3172457565267,-10.2721524595007
ANT_SPREAD,0,0.565944358000687,0.483953508038257,0.48109352585068
ANT_AVERAGE_C1,0,0.000795508775101228,0.000502365747601708,0.000480541182673337
ANT_AVERAGE_C2,0,0.00152600531991563,0.00146634935445052,0.00144532998234831
SUM_SYN_ANT,0,16.2496639653657,27.4205137357937,40.6808512919891
SUM_SYN_ANT_WEIGHTED,0,9.57046827952324,11.3532224501146,21.1199440545548
