Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,90.7798092821201,99.4239383523004,99.7287620892662
SYN_SUM,0,161.477772710303,178.870889019883,179.657995978869
SYN_SUM_WEIGHTED,0,75.5304702692257,88.6436843803147,89.2014290173868
SYN_SPREAD,0,1.33371102806108,1.34129514194104,1.34218710287501
SYN_AVERAGE_C1,0,0.0323147881157277,0.0353429007301808,0.0355590396802734
SYN_AVERAGE_C2,0,0.0755179704944632,0.0855645971754844,0.0863499889958379
ANT_MAX,0,-88447.10030131,-88447.10030131,-88447.10030131
ANT_SUM,0,-3135.6865534166,-3134.63174173485,-3134.63165403491
ANT_SUM_WEIGHTED,0,-65.9400547886127,-65.6782803315172,-65.6782232208747
ANT_SPREAD,0,0.188288814979122,0.188257143135728,0.188257140502223
ANT_AVERAGE_C1,0,0.230720919767242,0.230805210139635,0.230805236052762
ANT_AVERAGE_C2,0,0.0454382267267433,0.0454117827848566,0.0454117798810452
SUM_SYN_ANT,0,-2974.20878070629,-2955.76085271497,-2954.97365805604
SUM_SYN_ANT_WEIGHTED,0,9.59041548061295,22.9654040487975,23.5232057965122
