Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,109.509291752463,109.509291752463,109.509291752463
SYN_SUM,0,235.637681229082,235.637681229082,235.637681229082
SYN_SUM_WEIGHTED,0,158.644058691741,158.644058691741,158.644058691741
SYN_SPREAD,0,1.46688776128439,1.46688776128439,1.46688776128439
SYN_AVERAGE_C1,0,0.0065241499138475,0.0065241499138475,0.0065241499138475
SYN_AVERAGE_C2,0,0.0162945016716204,0.0162945016716204,0.0162945016716204
ANT_MAX,0,-157.397770607095,-157.397770607095,-157.397770607095
ANT_SUM,0,-120.310564322452,-120.310564322452,-120.310564322452
ANT_SUM_WEIGHTED,0,-87.9637063718237,-87.9637063718237,-87.9637063718237
ANT_SPREAD,0,0.874284126869274,0.874284126869274,0.874284126869274
ANT_AVERAGE_C1,0,0.00466477988718413,0.00466477988718413,0.00466477988718413
ANT_AVERAGE_C2,0,0.0440153900747651,0.0440153900747651,0.0440153900747651
SUM_SYN_ANT,0,115.32711690663,115.32711690663,115.32711690663
SUM_SYN_ANT_WEIGHTED,0,70.680352319917,70.680352319917,70.680352319917
