Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,36.8148700197612,38.6960380648957,39.0972892872588
SYN_SUM,0,7.73153260410055,19.4148439048983,28.8038386581068
SYN_SUM_WEIGHTED,0,3.59078479032267,8.33143725673376,14.4905811480637
SYN_SPREAD,0,0.458269717618994,0.708326843825926,0.858325195173765
SYN_AVERAGE_C1,0,0.000351285720971437,0.000348071655696056,0.000426206544942285
SYN_AVERAGE_C2,0,0.00246144016452126,0.00342152609341506,0.00466698135357283
ANT_MAX,0,-9.64361293134518,-6.29761999999999,-6.29761999999999
ANT_SUM,0,-6.49130506061895,-2.6900693606668,-1.96880169651589
ANT_SUM_WEIGHTED,0,-2.94221269570338,-0.201732214249944,-0.177878297404282
ANT_SPREAD,0,0.820438674638912,0.653572112968186,0.55912995722684
ANT_AVERAGE_C1,0,0.00085509423034533,0.00455133462287104,0.00594862061942995
ANT_AVERAGE_C2,0,0.00468373580187102,0.0127321774901714,0.00865680844284415
SUM_SYN_ANT,0,1.2402275434816,16.7247745442315,26.8350369615909
SUM_SYN_ANT_WEIGHTED,0,0.648572094619287,8.12970504248382,14.3127028506594
