,beta,beta_ci,beta_obs,beta_obs_ci,bliss_fit_all,bliss_fit_ec50,bliss_fit_mxd1d2,bliss_raw_all,brd_C1,brd_C2,brd_delta,brd_E0,brd_E1,brd_E2,brd_E3,brd_h1,brd_h2,brd_kappa,brd_loglike,brd_R2,ci_C1,ci_C2,ci_h1,ci_h2,ci_raw_mean,converge_mc_nlls,converge_percnt_mc_nlls,drug1_name,drug1_units,drug2_name,drug2_units,drugunique,E0,E0_ci,E1,E1_ci,E1_obs,E1_obs_ci,E2,E2_ci,E2_obs,E2_obs_ci,E3,E3_ci,E3_obs,E3_obs_ci,expt,expt_date,fit_method,h1,h2,hsa_fit_all,hsa_fit_ec50,hsa_fit_mxd1d2,hsa_raw_all,init_rndm_seed,loewe_fit_all,loewe_fit_ec10,loewe_fit_ec25,loewe_fit_ec50,loewe_fit_mxd1d2,loewe_fit_perUnd,log_alpha1,log_alpha1_ci,log_alpha2,log_alpha2_ci,log_C1,log_C1_ci,log_C2,log_C2_ci,log_h1,log_h1_ci,log_h2,log_h2_ci,log_like_mc_nlls,max_conc_d1,max_conc_d2,metric_name,min_conc_d1,min_conc_d2,num_parms_fit,R2,sample,schindler_fit_all,schindler_fit_ec50,schindler_fit_mxd1d2,time,zimmer_C1,zimmer_C2,zimmer_h1,zimmer_h2,zimmer_loglike,zimmer_R2,zimmer_raw_a1,zimmer_raw_a2,zip_raw
0,-0.0018647151605798123,"[-0.005510663677126317, 0.04296942167927611]",0.007369146460036922,"[-0.0010210372330880747, 0.048385400626704704]",511660.66148844303,2884.878623044399,,2.270911962990871,0.000559320303249172,0.0046628682766494105,0.41552483502714904,1.0560471977671801,0.0424297715420713,-0.0040946735216736896,-0.0449777296598397,4.74062742225428,2.7565713923636603,-0.560342995217593,-38255.907823924994,0.9759788069534374,0.00034843720381024824,0.0052745632394653914,1.390327762866134,2.968462744046039,1.4394071788504765,1,1.0,torin2,uM,lumefantrine,uM,torin2_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,105.5844559435177,"[102.34812568938403, 108.95650159927749]",5.082153536012762,"[1.3605767131472963, 10.623953769164345]",5.084801455849893,"[4.294585106815794, 10.6242342507488]",6.694839640518241e-10,"[3.142095903167044e-29, 4.47293163870894]",1.0523023992400635,"[1.0571312354695364, 5.140167556349986]",0.19688493638768428,"[6.285949451599257e-23, 9.052757918172167]",0.281989649989214,"[0.03962021766740536, 7.43972422465492]",data/Torin2_Lumefantrine_3D7_0.csv,[133],mcnlls,4.847115057094827,2.763228811064929,52.56285156156237,16.502412745479447,,,1558791011,-4.985053272291263,-0.21670256019801162,-0.21640061599885113,-0.21472478104397172,,0.23,-0.08508320755316345,"[-0.7690222119997714, 1.5327626760070836]",-2.6651699017420496,"[-3.99332584950871, -0.04937360902645398]",-3.245769223340862,"[-3.2669341152716607, -3.2123284157173964]",-2.324804821362399,"[-2.36289240272368, -2.296081543797143]",0.6854833287940041,"[0.5623755951629902, 1.3023822618483305]",0.4414168484592278,"[0.37973565094182693, 0.5237222273594512]",39128.940319752306,0.005000000000000001,0.025,Percent Effect,1.95e-05,9.77e-05,10,0.9757231613797086,PLASMODIUM_FALCIPARUM_3D7,-283.7216014477924,-26.86947190425454,0.0,5.857914900779724,0.0005556752975429149,0.005207322426326673,5.792698201235161,3.0638534204573835,44829.7546970235,0.9719048389492075,0.7744658993338669,-0.4303081583601077,-0.12168232738516699
0,0.015790088816508632,"[-0.008083389617437878, 0.05797946358151816]",0.01579008881650863,"[0.0, 0.05797946358151816]",291813.4224939484,3004.0486882677556,,,0.00820213816293428,0.0247798889644146,0.611875693067959,1.07841870261839,-0.000993950123368807,0.0975514195297565,-0.0031505002258890103,10.0,7.989327308938191,0.472805860491656,-20296.044880932743,0.9840225015447827,,0.0006692879940959022,,0.41092036789990616,,1,1.0,pyronaridine,uM,chloroquine,uM,pyronaridine_chloroquine_PLASMODIUM_FALCIPARUM_HB3,105.86152666352729,"[101.11831025110719, 109.8503567468434]",1.645579068620192,"[8.481996203177964e-17, 6.7580584137222806]",1.6455790686201919,"[0.5811177955392293, 6.7580584137222806]",6.2725209802265045,"[1.9872194449278127, 10.585505518723721]",6.272520980226504,"[4.3491418129892185, 10.58550551872372]",1.1717766171401996e-17,"[4.431614895350557e-36, 6.724268121663244]",1.1717766171401994e-17,"[2.290388589358796e-20, 4.024838867130994]",data/Pyronaridine_Chloroquine_HB3_0.csv,[64],mcnlls,34.318361556468815,31.422105177112368,79.93016259478475,44.00051208115375,,2.831828690000001,1558791222,,-0.2863993629947477,-0.27920729697286606,-0.26251371145576624,,0.67,0.43420945075695316,"[-3.9825217360069054, 3.999999986245328]",0.02707830640558049,"[-0.3056792452249286, 0.32311850788544483]",-2.2462156591542084,"[-2.254050914835939, -2.2364877515690185]",-1.5327243783528042,"[-1.6835218207072387, -1.5184343990163298]",1.5355265453780018,"[1.4816161145272364, 1.7211238461678549]",1.497235277972453,"[0.9782317611765957, 1.8147342151997583]",64298.22753228447,0.17500000000000002,0.5,Percent Effect,0.0006836250000000001,0.001953125,10,0.9505313828728705,PLASMODIUM_FALCIPARUM_HB3,-280.82282581279475,-5.793990747517128,0.0,2.3464232166608174,,,,,,,,,
0,-1.0431993903219259e-05,"[-0.14881309025080108, 0.16313934831411578]",-0.03958080240520292,"[-0.08425172562345397, 0.06528712882173374]",775597.7854882582,3824.56559072888,,4.443097055563566,1.02333356885051,0.180162209864198,0.25121149070010995,1.0177390608683201,-0.851465234136,0.0652117701069538,-0.851465234136,1.15043215572484,10.0,-0.9108063955989321,-20920.82664903289,0.9682463233197725,0.4205931667406157,,1.6267721453267612,,,1,1.0,cycloheximide,uM,ink128,uM,cycloheximide_ink128_PLASMODIUM_FALCIPARUM_DD2,99.7452209078663,"[98.16272425827238, 101.96491496357817]",6.176017685460526e-34,"[9.054828486289746e-34, 14.096465013898545]",16.14350333425096,"[15.34718973059153, 20.404906454359153]",55.566424803045564,"[35.815240076097766, 69.56320706950996]",65.63545226880002,"[63.996042561838145, 72.02534567268357]",0.0010405415363861194,"[2.2387149056698779e-13, 39.6980887060983]",19.452526398267807,"[18.45655594212909, 29.951424178214356]",data/cycloheximide_INK128_Dd2_0.csv,[47],mcnlls,1.859796678527656,30.27672851419124,8.440532402457837,1.5395984330205224,,,1558791242,-3.5758685270358583,-0.2551732004271275,-0.26097122849454196,,,0.28,-0.40422842121083463,"[-3.9600000000000004, -0.3497995023381625]",-0.3453477688001828,"[-3.0116087020685147, 1.0091377687394243]",-0.38402983535653035,"[-0.4795905943511227, -0.35489769312448666]",-0.7744635531765863,"[-1.0295738917488193, -0.7594220083524686]",0.2694654677555123,"[0.22580201298423958, 0.3868953716421701]",1.481108946620912,"[1.4693124496439733, 1.6260510711712683]",34830.6900088826,1.0,0.17500000000000002,Percent Effect,0.00390625,0.0006836250000000001,10,0.9483142305496894,PLASMODIUM_FALCIPARUM_DD2,-95.71847422816822,-20.548752327028176,0.0,2.0164203524589537,0.4244917134697727,0.17499827117161626,1.7858376117426948,5911.4264695356915,22431.096143830488,0.9660080857939976,-0.3225798823202267,0.0020466946153730537,0.0186260774960369
0,-0.0012158676614506573,"[-0.008434202451405215, 0.018659974773012192]",0.001206722794571573,"[-0.004092990537221115, 0.027944258019797663]",559739.1874733535,2682.693778549449,,5.120551527395238,0.00517174105159124,0.0255326482862558,0.47196162158516297,1.0344283515702601,0.0021574532198875,0.0205983230348877,-0.0147457935371967,3.19351516435803,6.8137949995008595,0.59003694114362,-26534.510923855167,0.9834493792683865,,0.031300278592993454,,4.3703921327177175,,1,1.0,quisinostathydrochloride,uM,artemether,uM,quisinostathydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,103.61703640080903,"[101.06765434871639, 105.88570804636696]",0.1720122058497816,"[9.946232450761635e-30, 3.0789306923550814]",0.25086702240751657,"[0.07850918051043453, 3.123133561024516]",1.933379421264541e-34,"[6.5372767584154305e-37, 5.75982945140163]",3.428984456366089,"[2.870572004321091, 8.450046167515573]",0.12598460373509932,"[2.126733340147818e-33, 11.067417131338253]",0.12613270963105336,"[0.00047856103833070587, 5.968565270198217]",data/Quisinostathydrochloride_Artemether_Dd2_0.csv,[162],mcnlls,3.1476278413076324,4.734387875556437,121.08318297106902,45.923889879477386,,,1558791189,-3.4175392133757763,-0.14533512103677887,-0.07597131498443264,0.01859220052712365,,0.06,0.30128747034584447,"[0.12244357860466652, 0.7083228556169218]",0.2602066020061156,"[-0.8890753618324713, 0.6337751073018605]",-2.291474340920584,"[-2.321907662975227, -2.266991827460603]",-1.6106054791980642,"[-1.637407343884245, -1.5877463902714815]",0.4979833780640804,"[0.4576102123122304, 0.564158039794942]",0.6752638356195153,"[0.5824238576979329, 0.7802648592460412]",25574.331795410617,0.05,0.05,Percent Effect,0.000195375,0.000195375,10,0.9843189660423162,PLASMODIUM_FALCIPARUM_DD2,-221.55731055649937,0.5300858390359195,0.0,2.9108803510665893,0.0053795201030114636,0.025882662214688875,3.38178653334422,4.8789886877068,29469.277165563664,0.981653052929587,-0.3258013930041815,-0.44095265904595304,-0.0170876524802305
0,-0.006524258521274695,"[-0.012583333128465168, 0.015388210422632012]",-0.005995668738606286,"[-0.01060120337927151, 0.015577113104002291]",233944.75841457336,2511.302744000827,,1.578598621077536,0.0170374063955666,0.000594436062591266,0.768360554163038,1.00111668671797,0.00852225096387503,-0.00154685648231257,-0.00154685648231257,3.3935483711343903,2.13256887467482,-0.360379936727471,-13676.115310576703,0.9852205452539892,,0.000556681435485406,,1.4874659802466599,,1,1.0,bix01294,uM,halofantrine,uM,bix01294_halofantrine_PLASMODIUM_FALCIPARUM_DD2,100.33079501885123,"[100.33079501846208, 102.86489705431777]",0.9289151919465366,"[7.361753010857338e-16, 3.0707508610093]",0.9377793625841353,"[0.0383517344908003, 3.078051303661309]",2.9949026172952e-20,"[2.4829842816429174e-36, 2.486316573569124]",0.05461112645033298,"[0.05201132796541467, 2.5315340137064846]",0.6545840443480049,"[6.1517842769545346e-18, 4.477162971796541]",0.6558339074407362,"[0.03324051439904617, 3.1335956934394424]",data/BIX01294_Halofantrine_Dd2_0.csv,[246],mcnlls,3.4573269886445774,2.0254761257172023,97.51947627404844,21.601334303295438,,,1558791262,inf,-0.15575195039465992,-0.1512866624111618,-0.1440561478618117,,0.37,-0.4502509641513599,"[-3.9999999999768763, 0.15083299019304097]",0.5669857827649539,"[-0.7394759321680275, 1.652842096431934]",-1.7734035677861886,"[-1.7993408506972421, -1.748161523601729]",-3.2134918033087763,"[-3.2425623702931836, -3.1948395679511363]",0.538740456385988,"[0.4397286806616754, 0.5977409026865736]",0.3065271285216387,"[0.2787070263707804, 0.35218731349911]",14106.213088951965,0.25,0.025,Percent Effect,0.0009766,9.77e-05,10,0.9852522474444767,PLASMODIUM_FALCIPARUM_DD2,-193.94911989887777,-15.108350003282979,0.0,1.7380783001581828,0.01625619959287107,0.0006199640061965979,3.3581897657079507,2.0266775688720826,13874.797731417984,0.9850134832792081,0.5027850553224271,-0.4173610752246291,-0.288351880386625
0,-0.020047243794430437,"[-0.028309996527017895, 0.01924470573124316]",-0.02001512220888121,"[-0.02822391645059767, 0.019476216742697148]",361785.8161717919,2691.0666901562035,,0.6688191991342053,0.00640400280705749,0.00295434133978745,1.02028886602202,1.01685900085224,0.0376201236506362,0.000592600057669608,0.000592600057669608,2.3947926895233103,10.0,-0.4817667461318739,-4494.435286466543,0.9960418438703336,0.011220198273486947,,1.561992102472333,,,1,1.0,decoquinate,uM,nitd609,uM,decoquinate_nitd609_PLASMODIUM_FALCIPARUM_DD2,101.82158329377692,"[100.366594927548, 103.14571415541388]",4.082330013928874,"[2.8131268146173687, 4.8116240198728235]",4.104804606157056,"[3.7681396762510126, 4.837172155389661]",0.002910747290092208,"[1.2445387181996133e-36, 2.669103751230703]",0.006149218729300936,"[0.0001386988070101997, 2.6691037522847836]",2.044094498654795,"[4.167647859089307e-08, 5.449698757372415]",2.0439975744916676,"[1.8318458200273464, 4.962036634284141]",data/Decoquinate_NITD609_Dd2_0.csv,[191],mcnlls,2.3169706152944536,8.437725314166054,121.31185760190694,46.07583979519528,,,1558791268,-2.773358051408888,-0.11434784301606397,-0.032010952255105196,0.08417917738201999,,0.27,0.17431286719334116,"[0.06777690372241531, 0.24064073192188004]",0.2914700985483588,"[-1.1445174488457597, 3.999990036524423]",-2.1723333892194745,"[-2.1887411007526687, -2.1544420420085615]",-2.5330196680297794,"[-2.5760649894915737, -2.508670135464383]",0.3649205259365467,"[0.3372390178978077, 0.39478128188373157]",0.9262253830411566,"[0.7907628565045803, 1.286159935820388]",8141.430337538298,0.25,0.01,Percent Effect,0.000976625,3.9125e-05,10,0.9935191606597379,PLASMODIUM_FALCIPARUM_DD2,-168.54261691217428,-0.4497120960444221,0.0,1.701547880967458,0.00702367838191658,0.0025004336320312136,2.253657025941002,7872.805651211367,11140.821873718573,0.9907800069193421,0.30346582885403023,-0.0006350271988129233,-0.0917044867836756
0,6.943349204833316e-08,"[-0.08665532500245988, 0.17260044309711653]",0.0077931229700439865,"[-0.01334951462292349, 0.173238287956147]",473410.73513989686,2906.741313043559,,,0.0225909339155145,0.0046654877383233,3.2355343197678703,1.0450547404315602,-0.1998843446834,0.0807471447645575,-0.1998843446834,1.37678278938808,2.5201772952808197,-0.5747533933347659,-102490.81829420695,0.8810497016211731,,0.005927182361991502,,1.1908539876843476,,1,1.0,genz669178,uM,atovaquone,uM,genz669178_atovaquone_PLASMODIUM_FALCIPARUM_3D7,96.45786082713558,"[90.00000000000048, 106.13715836522071]",6.697405647715883e-06,"[9.695777733315477e-34, 15.749486683402022]",0.8190823106487645,"[0.621871360648651, 15.792540476420609]",24.333507918367403,"[24.33350791836735, 25.35391608163265]",26.958670497809134,"[26.02916089737078, 33.59627521471738]",1.6571446295159913e-23,"[2.6418526656540135e-38, 29.95910398533453]",0.07375754896498175,"[0.09227820708160793, 15.712871822026536]",data/Genz669178_Atovaquone_3D7_0.csv,[169],mcnlls,3.4689393096228436,2.0214813548635013,1158.48456276799,42.15078566539519,,,1558791305,4.997908165594624,0.2009604310443877,,,,0.4666666666666667,-0.5589963737226386,"[-3.9999999999999902, 0.8846241007623392]",1.4718475960768982,"[1.2725495083192317, 1.7086050771330685]",-1.653940691122547,"[-1.7522075596254376, -1.5957396032032756]",-2.305911914911109,"[-2.5240032895101474, -2.0487888261134746]",0.5401967017658219,"[0.3334738302441512, 0.7382721056344912]",0.3056697399723202,"[0.17371515140781332, 0.49999999999999994]",99621.3246883308,0.08750000000000001,0.025,Percent Effect,0.0006836250000000001,9.7625e-05,10,0.8847311222444866,PLASMODIUM_FALCIPARUM_3D7,938.2385743253154,17.028580176729122,0.0,1.1994875192642211,0.02077023758458952,0.0036061127828360398,2.5626581753897693,1.6564797008056438,124335.89708582198,0.8557811218485855,-0.025215283969024265,-1.2313886697196497,
0,0.037099396046076316,"[0, 0]",0.034917456507482535,"[0, 0]",408776.7310424443,3976.7274110036055,,,0.0260151224862687,0.0129515015135645,0.8063039500796708,1.08367065409641,0.13278237386306302,0.08705542491705301,0.08705542491705301,10.0,5.2868159577139,-0.805910072996243,-109887.0319823925,0.9029939454255909,0.035277308133031524,0.018267874987510965,1.3868466261906276,1.593677418257193,3.151942518114863,0,,piperaquine,uM,methyleneblue,uM,piperaquine_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,112.1357725,"[105.8220931586964, 118.4494518413036]",9.65572776639175,"[1.604985185401084, 17.706470347382417]",9.655786594152495,"[0, 0]",19.681608,"[19.171403918367346, 20.191812081632655]",25.120361246952047,"[0, 0]",5.85378,"[-2.1969625809906663, 13.904522580990667]",6.077446143397641,"[0, 0]",data/Piperaquine_Methyleneblue_HB3_0.csv,[60],mcnlls,4.373239965694515,1.0,238.25400334840236,24.064028066597942,,,1558791366,inf,-0.11218094143764457,-0.08509361585153663,-0.008538820189995204,,0.37,0,"[-4, 4]",0,"[-4, 4]",-1.5520401050460138,"[-1.6349843043549024, -1.4690959057371251]",-2.329035558127095,"[-4.329035558127095, -0.32903555812709495]",0.6408033083344957,"[0.3378419445132906, 0.9437646721557009]",0.0,"[-0.5, 0.5]",,0.75,0.075,Percent Effect,0.00292975,0.000293,10,0.7027296752324714,PLASMODIUM_FALCIPARUM_HB3,90.50977222614998,-9.059172556372758,0.0,0.22548693021138508,0.035358482864079915,0.017253406436506802,5.484286911655409,6.128109475839615,203420.55809275946,0.820760932629564,-0.03742818746349565,-0.36735795962696477,
0,-0.0908636656603209,"[-0.27350918850344863, -0.026017063757875075]",-0.06255618106885197,"[-0.08859003420083211, 0.020020092966272898]",574602.0920027754,2424.670787467618,,-0.6904603526739569,0.392168801288583,0.0127507064244943,0.890084522200818,0.9811707845989649,-0.0296082196454012,0.0503591639042909,-0.0296082196454012,1.78847552557358,3.77742455747375,0.0718135400841292,-41187.345867496726,0.9631011184891831,0.3341955032421368,0.014792016409626737,1.0625353062505056,0.8861339329298624,2.0328750542937364,1,1.0,cycloheximide,uM,artemether,uM,cycloheximide_artemether_PLASMODIUM_FALCIPARUM_HB3,98.14802034518976,"[94.96167549807913, 101.34676862342296]",5.043924049899584e-19,"[1.7904326567185133e-32, 15.090838862844588]",14.032926479085122,"[12.923893012166696, 20.427003174414118]",1.124906816769864,"[2.502375536236239e-25, 6.503988687596442]",2.432010871902559,"[1.3917348886266632, 7.359126165980711]",8.918088905867696,"[2.859616211364675, 43.481742869984174]",8.419638891701464,"[6.978877545175852, 16.410090661025002]",data/cycloheximide_Artemether_HB3_0.csv,[53],mcnlls,1.7822060253419805,3.127476613767511,208.65544459744038,37.88447893557426,,,1558791334,inf,-0.05844363595921515,0.04368324533416088,0.08708762506726819,,0.0,0.381794990619325,"[0.19636542178966482, 0.5113692751468355]",0.21457398094657276,"[-1.0318088118887687, 1.3871362070606763]",-0.4363837137631499,"[-0.5386368339588398, -0.4003783945851559]",-1.897253293960327,"[-1.9313757740436732, -1.852475113199717]",0.2509579076117443,"[0.19386666180478862, 0.374304898697587]",0.49519407086755324,"[0.41618140617147864, 0.639497361846077]",42262.70120216729,1.0,0.05,Percent Effect,0.00390625,0.000195375,10,0.9625445431930989,PLASMODIUM_FALCIPARUM_HB3,-90.77466513089318,4.426550074752512,0.0,0.8367804964383443,0.3662430982787664,0.01247872277574681,1.6531378137814017,2.954877052442971,45253.5651414313,0.9595011130482451,-0.6547674540321929,-0.27677479990094184,
0,-0.9102193222342531,"[-1.3805789306427465, -0.11268824556866718]",-0.32359947636891817,"[-0.4329577681772007, -0.13085175731874113]",596655.0489160029,2857.7243221741596,,,0.266207241279133,0.00122825692181551,0.19133392927735898,0.9974699124437049,0.0903893421206777,0.12415553910070401,-2.74766050485178,1.5494168165194802,1.94202286143051,-1.58450082014718,-155388.96370025454,0.7415470743917769,0.18638834435299495,0.0010067028751217383,0.980888696872262,1.057771373045534,3.3288164986171207,1,1.0,trichostatina,uM,nitd609,uM,trichostatina_nitd609_PLASMODIUM_FALCIPARUM_3D7,101.2082590539415,"[90.00000000000001, 109.99999999999999]",6.785760956832866,"[6.669321421762595e-31, 54.227432765622844]",38.095552510911894,"[34.551299669220754, 54.22928663769663]",6.295746081632653,"[5.275337918367348, 6.295746081632653]",8.830782925293304,"[6.711244519416357, 13.398137254291015]",92.68694931083736,"[16.475146462563178, 199.99999999999997]",38.7240858288061,"[31.98780970324646, 64.75305154335148]",data/TrichostatinA_NITD609_3D7_0.csv,[26],mcnlls,1.2504184180098947,1.8810455769083405,-59.075757619473336,9.028904279550211,,,1558791319,-7.784042458015443,-0.10752810769025545,-0.12207963569560269,-0.18813728555708562,,0.01,-3.9999999999999143,"[-3.9999999999999996, 0.8357338497025943]",-0.4194406048150932,"[-1.1934786256324101, 0.9303742799259741]",-0.5444978015587411,"[-1.0458195084870883, -0.32639423476325025]",-2.8301669221122445,"[-2.9627273162900027, -2.6351259830544733]",0.09705536198902177,"[0.00664419388516385, 0.8705807634829021]",0.2743993184424549,"[0.11168888498185743, 0.49999999999999994]",160143.9095632601,0.5,0.01,Percent Effect,0.001953125,3.9125e-05,10,0.7341833760878362,PLASMODIUM_FALCIPARUM_3D7,-311.0492384648276,-14.27807887684564,0.0,1.1672446330388386,0.18897293912819227,0.0016574989478473385,1.282904137457871,1.2484189218694888,162736.24870103574,0.7293539519817231,17.29816902043811,0.9434509043669348,
0,0.017326876782502634,"[0.014104234091814731, 0.030497766844624696]",0.01731946264597968,"[0.014099365840488366, 0.03049751872763114]",203661.88887677854,2818.693775274428,,0.2975438897634479,0.00657053165251142,0.000260503216722735,0.39901859638465503,1.03674889378101,0.0470490599744956,0.0172471354486213,-0.0184780321121109,2.63657611083615,10.0,-0.319768890031682,-2931.585323656565,0.9963644345478556,0.009982787375041532,,1.3400770013137628,,,1,1.0,decoquinate,uM,gramicidin,uM,decoquinate_gramicidin_PLASMODIUM_FALCIPARUM_DD2,103.47542308876767,"[102.14275857645325, 105.13582750584777]",4.827676299368641,"[3.53952160962378, 6.061531407373908]",4.835213821559123,"[4.306614536011902, 6.065354182924655]",1.7650408813923717,"[0.9727125165047675, 3.0269006019075633]",1.765040881392372,"[1.5190537676495224, 3.0269006019075624]",0.0027176213839314495,"[2.9283372760425437e-30, 0.7638134947866372]",0.0034717160434192033,"[0.0010509013939936456, 0.7688116472495761]",data/Decoquinate_Gramicidin_Dd2_0.csv,[193],mcnlls,2.6081622534536235,29.21355194640077,79.33096963294717,21.846900006052863,,,1558791346,-3.329048542016957,-0.2373982618858419,-0.23169111382790764,-0.21555351522997487,,0.58,-0.007665234297132547,"[-0.044885418606623866, 0.012475398870210892]",-0.2869267606330575,"[-1.1870768426486205, 0.5423928095063034]",-2.1804991301460817,"[-2.1996787451779856, -2.1660746680755762]",-3.531606970024699,"[-3.535887502791211, -3.5277482739048596]",0.41633460530669975,"[0.3796039845607156, 0.45917810964362143]",1.4655843641265687,"[1.4442576155397535, 1.4932763003984715]",3405.181756500214,0.25,0.01,Percent Effect,0.000976625,3.9125e-05,10,0.9963505987638991,PLASMODIUM_FALCIPARUM_DD2,-106.9852751310425,-27.475347373155344,0.0,0.7900780638058981,0.007445637667991061,0.0002860787438137619,2.4862519206099125,20.283903096174814,7166.937748200751,0.9918841558420605,-0.13563386320026516,0.056388313206670704,-0.361386182300731
0,-0.2648492758381949,"[-0.09266479964640995, 0.03627080651560046]",0.0005242533533942401,"[0.00018376311855780096, 0.03678655952793437]",303339.4927763633,3173.0962421702247,,,0.101212008269709,0.000426619895975949,0.823535243587842,1.01396693466425,0.116059185904761,0.0125617607339435,-0.18398510276206798,1.9859333940898,1.93448229039857,-0.178603424424006,-28843.572652825642,0.9693963175866755,0.14768063026981323,0.00023969683100323345,1.1271406168956741,1.2731324878132027,1.390422742271035,1,1.0,rifampicin,uM,halofantrine,uM,rifampicin_halofantrine_PLASMODIUM_FALCIPARUM_3D7,104.53597647170193,"[101.02892624466699, 107.8992880468769]",17.209988873535245,"[1.8694242333976618e-14, 26.89854006469693]",21.82135494521546,"[18.9944436413749, 30.605138567996278]",0.34008512160548804,"[2.0805268145416427e-31, 3.726854731228393]",0.40233611739792285,"[0.09204460519813631, 3.7707605185653694]",27.936291490993767,"[4.0077484013563387e-28, 27.936291490993767]",0.3477437072410292,"[0.005496648553885652, 4.537111361387923]",data/Rifampicin_Halofantrine_3D7_0.csv,[33],mcnlls,2.108608768548098,1.779414920940182,317.54163015016036,33.474932895937236,,,1558791338,-0.08905507673226554,-0.101793607645222,-0.02658598703430598,0.2346024024437271,,0.59,0.30596564351553146,"[0.09077124277919188, 0.45779018428459245]",-3.9999999999999964,"[-3.9999999999999996, 3.9999999999981117]",-1.0205563607133286,"[-1.1131322178650664, -0.8876763279243483]",-3.413579446416387,"[-3.446283000188905, -3.413579446416387]",0.3239960081784338,"[0.20121277822609931, 0.4436756648174484]",0.25027722794002244,"[0.20302380463154218, 0.30537215937436846]",23670.46173887222,0.375,0.025,Percent Effect,0.0014648000000000007,9.77e-05,10,0.9752670331325647,PLASMODIUM_FALCIPARUM_3D7,100.20620157312867,9.565661788212054,0.0,0.9186539689699809,0.11841508453346633,0.00042802141644715275,1.7050440563399007,2.0114588585997697,21929.349834085548,0.9766074156943435,-1.0243788906798559,0.42394376501786646,
0,-0.05799810627499919,"[-0.05742439537705799, 0.010348338016439392]",0.0006223974531961719,"[-0.005880794304953697, 0.014040904970485508]",432425.1902671185,2556.457364476243,,2.9788695381706995,0.12153097557396302,0.00252886376609691,0.7613008872326559,1.01781005263104,0.0201803119010805,-0.0051964004760418,-0.0138153794289278,3.5147799263364,3.30868006073239,0.008402746011673021,-12419.751771821095,0.9914013753056509,0.09445947244767221,0.002919865162364061,1.7216596552402987,3.0662102489002923,1.2172309164919777,1,1.0,alvespimycinhydrochloride,uM,artenimol,uM,alvespimycinhydrochloride_artenimol_PLASMODIUM_FALCIPARUM_DD2,101.22886754830316,"[98.94131141697719, 102.86024829883293]",4.947053958820464e-17,"[1.518777207342743e-34, 2.603281433216755]",0.4457762393863914,"[0.3958912612947978, 3.030719251344702]",1.6728715563671234e-12,"[4.387512106150969e-34, 3.893192026330313]",0.06299929738848681,"[0.060741311557118406, 3.9462905808627244]",5.871082618164303,"[5.9498749974609124e-24, 5.873290049359881]",3.391863873805588e-05,"[2.3082970934007358e-05, 3.3958694253492396]",data/Alvespimycinhydrochloride_Artenimol_Dd2_0.csv,[152],mcnlls,3.0246347373904787,3.1916448996931366,184.2494547097577,45.25089197237625,,,1558791365,4.236042677873687,-0.11572534688657966,-0.023297785866336088,0.10200676146475855,,0.01,0.37619887442306343,"[0.3272961107655159, 0.4512122101213678]",-3.9987532507898114,"[-3.9999999999742664, 3.999444936169773]",-0.9033040479777245,"[-0.9033040479777245, -0.8793312327968072]",-2.6064631777789193,"[-2.6321167680479425, -2.5859092040698775]",0.4806729356450994,"[0.4806729356450918, 0.5429379974074648]",0.5040145660488118,"[0.5040145660488118, 0.5595728048605906]",15003.80417040166,0.75,0.025,Percent Effect,0.00292975,9.7625e-05,10,0.9899886475519561,PLASMODIUM_FALCIPARUM_DD2,-149.77299869556697,5.156256099521215,0.0,0.6597694834073384,0.1306028163982506,0.0024082729944361237,2.990327906252214,3.425106596193593,12238.45852804467,0.9915219845497701,-1.133407562703293,0.38488855159470914,-0.0954985167582734
