Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,71.785932752788,72.4697595006159,72.7416929259953
SYN_SUM,0,90.6907377907682,96.7438455917566,101.046116223848
SYN_SUM_WEIGHTED,0,46.5826437199719,46.7865400627864,50.5818027383659
SYN_SPREAD,0,1.12398830798364,1.15540239468004,1.17860454299182
SYN_AVERAGE_C1,0,0.18278080970521,0.170217510575741,0.177320380080065
SYN_AVERAGE_C2,0,0.264971355594607,0.256768459265151,0.270091118594069
ANT_MAX,0,-73418.7910965779,-73418.790685612,-73418.7899664171
ANT_SUM,0,-3450.36757203033,-3449.07892516138,-3449.07865518702
ANT_SUM_WEIGHTED,0,-2682.61489958509,-2681.50038883663,-2681.50015169602
ANT_SPREAD,0,0.216784919317405,0.216744433614901,0.216744426193728
ANT_AVERAGE_C1,0,0.649388717231962,0.650055784286109,0.650055867940876
ANT_AVERAGE_C2,0,0.0201916892020734,0.0201708394126323,0.020170837353872
SUM_SYN_ANT,0,-3359.67683423956,-3352.33507956963,-3348.03253896317
SUM_SYN_ANT_WEIGHTED,0,-2636.03225586512,-2634.71384877384,-2630.91834895765
