Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,20.7411658960525,21.0449754795998,21.0449766294952
SYN_SUM,0,7.38243662726481,9.80862294412285,10.5487511954315
SYN_SUM_WEIGHTED,0,1.51722542352828,1.86215103782263,2.3592353430324
SYN_SPREAD,0,0.596600044191375,0.682699850861134,0.707988658522359
SYN_AVERAGE_C1,0,0.000104915420300532,0.000140175650259011,0.000168370104461826
SYN_AVERAGE_C2,0,0.147607869375256,0.154778830611467,0.184349509979935
ANT_MAX,0,-64.5665864481926,-64.4222571477398,-64.3065065661561
ANT_SUM,0,-80.3327742413283,-59.9902037393995,-54.9426210385352
ANT_SUM_WEIGHTED,0,-66.2447794039497,-48.823721324077,-44.725899770975
ANT_SPREAD,0,1.11543038160604,0.964988638100153,0.924330381941669
ANT_AVERAGE_C1,0,0.000531818523747022,0.000484280305666515,0.000440582769136716
ANT_AVERAGE_C2,0,0.366216694168187,0.329773928281564,0.311877581171656
SUM_SYN_ANT,0,-72.9503376140635,-50.1815807952767,-44.3938698431037
SUM_SYN_ANT_WEIGHTED,0,-64.7275539804215,-46.9615702862544,-42.3666644279426
