BlockId,Col,Row,Value,Replicate,Layer
1,1.0,1.0,-4.897594,1default
1,2.0,1.0,-3.949237,1default
1,3.0,1.0,-3.257788,1default
1,4.0,1.0,-2.909606,1default
1,5.0,1.0,-1.293504,1default
1,6.0,1.0,-0.489463,1default
1,7.0,1.0,1.516591,1default
1,8.0,1.0,-1.034789,1default
1,9.0,1.0,0.969604,1default
1,10.0,1.0,2.13982,1default
1,1.0,2.0,0.512878,1default
1,2.0,2.0,1.845622,1default
1,3.0,2.0,2.499492,1default
1,4.0,2.0,6.952573,1default
1,5.0,2.0,16.396978,1default
1,6.0,2.0,11.449304,1default
1,7.0,2.0,15.038074,1default
1,8.0,2.0,19.093687,1default
1,9.0,2.0,24.672468,1default
1,10.0,2.0,25.643011,1default
1,1.0,3.0,-2.450062,1default
1,2.0,3.0,-1.633158,1default
1,3.0,3.0,4.170662,1default
1,4.0,3.0,13.265586,1default
1,5.0,3.0,24.629976,1default
1,6.0,3.0,33.36566,1default
1,7.0,3.0,43.028603,1default
1,8.0,3.0,52.778336,1default
1,9.0,3.0,52.621513,1default
1,10.0,3.0,46.564255,1default
1,1.0,4.0,1.214588,1default
1,2.0,4.0,4.934595,1default
1,3.0,4.0,28.6595,1default
1,4.0,4.0,64.19251,1default
1,5.0,4.0,76.99097,1default
1,6.0,4.0,92.636375,1default
1,7.0,4.0,94.624146,1default
1,8.0,4.0,101.75608,1default
1,9.0,4.0,105.421165,1default
1,10.0,4.0,116.9754,1default
1,1.0,5.0,-1.024021,1default
1,2.0,5.0,3.442719,1default
1,3.0,5.0,71.821724,1default
1,4.0,5.0,81.638954,1default
1,5.0,5.0,96.91616,1default
1,6.0,5.0,105.84501,1default
1,7.0,5.0,105.117355,1default
1,8.0,5.0,102.95007,1default
1,9.0,5.0,115.80208,1default
1,10.0,5.0,115.29563,1default
1,1.0,6.0,1.345897,1default
1,2.0,6.0,4.481699,1default
1,3.0,6.0,93.02921,1default
1,4.0,6.0,105.403244,1default
1,5.0,6.0,110.33531,1default
1,6.0,6.0,116.261406,1default
1,7.0,6.0,107.853745,1default
1,8.0,6.0,115.95427,1default
1,9.0,6.0,115.91568,1default
1,10.0,6.0,116.07373,1default
1,1.0,7.0,-0.306267,1default
1,2.0,7.0,17.207596,1default
1,3.0,7.0,82.99273,1default
1,4.0,7.0,104.43624,1default
1,5.0,7.0,121.26104,1default
1,6.0,7.0,117.25197,1default
1,7.0,7.0,105.72302,1default
1,8.0,7.0,104.819695,1default
1,9.0,7.0,112.34288,1default
1,10.0,7.0,78.50966,1default
1,1.0,8.0,1.489564,1default
1,2.0,8.0,12.208394,1default
1,3.0,8.0,108.00117,1default
1,4.0,8.0,118.90543,1default
1,5.0,8.0,116.39929,1default
1,6.0,8.0,113.43187,1default
1,7.0,8.0,118.91085,1default
1,8.0,8.0,112.2141,1default
1,9.0,8.0,107.506065,1default
1,10.0,8.0,105.92386,1default
1,1.0,9.0,0.917861,1default
1,2.0,9.0,7.909097,1default
1,3.0,9.0,64.21738,1default
1,4.0,9.0,109.54493,1default
1,5.0,9.0,105.17315,1default
1,6.0,9.0,105.01264,1default
1,7.0,9.0,107.5396,1default
1,8.0,9.0,102.56099,1default
1,9.0,9.0,108.69623,1default
1,10.0,9.0,109.71916,1default
1,1.0,10.0,1.483349,1default
1,2.0,10.0,3.745734,1default
1,3.0,10.0,83.91977,1default
1,4.0,10.0,113.29348,1default
1,5.0,10.0,116.147804,1default
1,6.0,10.0,113.33727,1default
1,7.0,10.0,115.55572,1default
1,8.0,10.0,114.71273,1default
1,9.0,10.0,119.33723,1default
1,10.0,10.0,117.351265,1default
2,1.0,1.0,1.745027,1default
2,2.0,1.0,3.556467,1default
2,3.0,1.0,3.617315,1default
2,4.0,1.0,2.978043,1default
2,5.0,1.0,3.296523,1default
2,6.0,1.0,4.36983,1default
2,7.0,1.0,2.469213,1default
2,8.0,1.0,2.433946,1default
2,9.0,1.0,3.521345,1default
2,10.0,1.0,4.131132,1default
2,1.0,2.0,2.665272,1default
2,2.0,2.0,3.882824,1default
2,3.0,2.0,5.970612,1default
2,4.0,2.0,10.228356,1default
2,5.0,2.0,12.160987,1default
2,6.0,2.0,12.242793,1default
2,7.0,2.0,14.036094,1default
2,8.0,2.0,12.957079,1default
2,9.0,2.0,16.01252,1default
2,10.0,2.0,17.74519,1default
2,1.0,3.0,2.180868,1default
2,2.0,3.0,6.728835,1default
2,3.0,3.0,17.688677,1default
2,4.0,3.0,50.72632,1default
2,5.0,3.0,78.53596,1default
2,6.0,3.0,69.309654,1default
2,7.0,3.0,68.09594,1default
2,8.0,3.0,70.39258,1default
2,9.0,3.0,97.7314,1default
2,10.0,3.0,90.43556,1default
2,1.0,4.0,2.915894,1default
