Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,33.9253088721595,51.105362838591,55.9376328816526
SYN_SUM,0,16.8890128261308,27.1687041575068,27.5663614880427
SYN_SUM_WEIGHTED,0,3.64418750040862,5.62899340278207,5.8071822977362
SYN_SPREAD,0,0.705570196160681,0.729123715510816,0.702000919998266
SYN_AVERAGE_C1,0,0.00768705297220307,0.00830924097742968,0.0083798226303591
SYN_AVERAGE_C2,0,1.13899266776867,1.71833792785923,1.76220442143092
ANT_MAX,0,-13.496137231526,-9.13834,-9.13834
ANT_SUM,0,-8.74451817291579,-6.67371031504682,-6.67371010290524
ANT_SUM_WEIGHTED,0,-8.45325556693228,-6.51941507787785,-6.51941486847384
ANT_SPREAD,0,0.804939425683014,0.854574676961495,0.854574663379034
ANT_AVERAGE_C1,0,0.00128176438269619,0.000926721276917097,0.000926721261174703
ANT_AVERAGE_C2,0,0.491684490609482,0.205572165740919,0.205572149495698
SUM_SYN_ANT,0,8.14449465321496,20.4949938424599,20.8926513851375
SUM_SYN_ANT_WEIGHTED,0,-4.80906806652366,-0.890421675095775,-0.712232570737639
