BlockId,Col,Row,Value,Replicate,Layer
1,1.0,1.0,0.661579,1default
1,2.0,1.0,0.37646,1default
1,3.0,1.0,0.743275,1default
1,4.0,1.0,1.377603,1default
1,5.0,1.0,3.713816,1default
1,6.0,1.0,-0.677442,1default
1,7.0,1.0,0.66739,1default
1,8.0,1.0,0.422769,1default
1,9.0,1.0,0.478259,1default
1,10.0,1.0,0.023765,1default
1,1.0,2.0,0.443861,1default
1,2.0,2.0,-0.729678,1default
1,3.0,2.0,0.109237,1default
1,4.0,2.0,1.281788,1default
1,5.0,2.0,1.396196,1default
1,6.0,2.0,0.347756,1default
1,7.0,2.0,0.771513,1default
1,8.0,2.0,1.523213,1default
1,9.0,2.0,1.162151,1default
1,10.0,2.0,0.809921,1default
1,1.0,3.0,-0.098081,1default
1,2.0,3.0,1.28911,1default
1,3.0,3.0,2.291415,1default
1,4.0,3.0,2.217505,1default
1,5.0,3.0,1.595844,1default
1,6.0,3.0,2.711279,1default
1,7.0,3.0,1.722977,1default
1,8.0,3.0,2.131336,1default
1,9.0,3.0,1.530302,1default
1,10.0,3.0,2.439581,1default
1,1.0,4.0,0.993008,1default
1,2.0,4.0,-0.728342,1default
1,3.0,4.0,0.135442,1default
1,4.0,4.0,1.41479,1default
1,5.0,4.0,2.035289,1default
1,6.0,4.0,3.644555,1default
1,7.0,4.0,2.625632,1default
1,8.0,4.0,3.873662,1default
1,9.0,4.0,3.791386,1default
1,10.0,4.0,3.401097,1default
1,1.0,5.0,0.723984,1default
1,2.0,5.0,1.119793,1default
1,3.0,5.0,3.158452,1default
1,4.0,5.0,4.544189,1default
1,5.0,5.0,8.852125,1default
1,6.0,5.0,12.149215,1default
1,7.0,5.0,14.605182,1default
1,8.0,5.0,19.87504,1default
1,9.0,5.0,22.12555,1default
1,10.0,5.0,20.029482,1default
1,1.0,6.0,0.791211,1default
1,2.0,6.0,0.469311,1default
1,3.0,6.0,2.265848,1default
1,4.0,6.0,10.317989,1default
1,5.0,6.0,19.955458,1default
1,6.0,6.0,43.875393,1default
1,7.0,6.0,42.99319,1default
1,8.0,6.0,60.25968,1default
1,9.0,6.0,67.17123,1default
1,10.0,6.0,61.601665,1default
1,1.0,7.0,0.38657,1default
1,2.0,7.0,0.940947,1default
1,3.0,7.0,1.448955,1default
1,4.0,7.0,16.171043,1default
1,5.0,7.0,30.64607,1default
1,6.0,7.0,79.051765,1default
1,7.0,7.0,86.67219,1default
1,8.0,7.0,75.25585,1default
1,9.0,7.0,70.89254,1default
1,10.0,7.0,98.446396,1default
1,1.0,8.0,0.727063,1default
1,2.0,8.0,0.938739,1default
1,3.0,8.0,2.816855,1default
1,4.0,8.0,11.779147,1default
1,5.0,8.0,40.59806,1default
1,6.0,8.0,84.60761,1default
1,7.0,8.0,64.85245,1default
1,8.0,8.0,30.969423,1default
1,9.0,8.0,17.500828,1default
1,10.0,8.0,62.804142,1default
1,1.0,9.0,-0.073735,1default
1,2.0,9.0,-0.888188,1default
1,3.0,9.0,2.506692,1default
1,4.0,9.0,13.388413,1default
1,5.0,9.0,41.411175,1default
