Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,55.6059456210154,52.7925122388918,58.3868915023172
SYN_SUM,0,64.1634196835247,58.2107144152318,68.0591892496625
SYN_SUM_WEIGHTED,0,42.9387132296765,36.3334606608468,43.4349149101018
SYN_SPREAD,0,1.07419502286544,1.05006286482435,1.07965676055939
SYN_AVERAGE_C1,0,0.00738366570962832,0.00619249730919603,0.0073602236462721
SYN_AVERAGE_C2,0,0.132347570748016,0.113936537152085,0.119080789175763
ANT_MAX,0,-120386.540100299,-120386.540100299,-120386.540100299
ANT_SUM,0,-6679.88636955343,-6674.73270249714,-6671.94543712895
ANT_SUM_WEIGHTED,0,-5353.79298613713,-5347.23022260572,-5346.43057089635
ANT_SPREAD,0,0.235556759332799,0.235465873404028,0.235416704813038
ANT_AVERAGE_C1,0,0.0235143073918647,0.023571960272881,0.0235707793009377
ANT_AVERAGE_C2,0,0.00591069156477263,0.00590630266575694,0.00589851697259632
SUM_SYN_ANT,0,-6615.72294986991,-6616.52198808191,-6603.88624787929
SUM_SYN_ANT_WEIGHTED,0,-5310.85427290746,-5310.89676194487,-5302.99565598625
