Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,85.7655491243973,85.809389327743,85.8093893278641
SYN_SUM,0,54.772282824503,66.6128344552071,67.0197206446473
SYN_SUM_WEIGHTED,0,19.3199490524128,23.939757472206,24.1591775169285
SYN_SPREAD,0,0.799142052475468,0.881072307244533,0.883759104603899
SYN_AVERAGE_C1,0,0.017233521883502,0.0178544510091627,0.0179223007855785
SYN_AVERAGE_C2,0,0.00171139511920966,0.00246035237968729,0.00250541478304675
ANT_MAX,0,-81.5491114772319,-70.0147401239457,-70.0147401239457
ANT_SUM,0,-101.759063751005,-102.67896247155,-102.542515860418
ANT_SUM_WEIGHTED,0,-98.4838364783862,-101.399719305282,-101.330602738176
ANT_SPREAD,0,1.11706111567018,1.21100516446856,1.21020026501334
ANT_AVERAGE_C1,0,0.00150844429643351,0.00110735938984752,0.00110176344118945
ANT_AVERAGE_C2,0,0.00796311303359064,0.00535960421324782,0.00534370200543445
SUM_SYN_ANT,0,-46.986780926502,-36.0661280163426,-35.522795215771
SUM_SYN_ANT_WEIGHTED,0,-79.1638874259734,-77.4599618330757,-77.1714252212472
