Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,17.2250718051323,34.5813634086451,44.1776486277345
SYN_SUM,0,7.19760451731709,25.2565115432445,30.0288838672997
SYN_SUM_WEIGHTED,0,3.45990330132045,9.22396200970039,12.7287101368192
SYN_SPREAD,0,0.646418042160226,0.854605388175082,0.824457545109605
SYN_AVERAGE_C1,0,0.00125510146547281,0.00102812099185411,0.00121563837367658
SYN_AVERAGE_C2,0,0.0427986740851715,0.0595568631024642,0.070042980879844
ANT_MAX,0,-23.25067938876,-18.1396359318287,-18.1375538604787
ANT_SUM,0,-12.0251011506342,-5.8445468519453,-5.83384141903912
ANT_SUM_WEIGHTED,0,-8.51510856553524,-4.36886572819782,-4.36550115923497
ANT_SPREAD,0,0.719161691635782,0.567624508721504,0.567136961671586
ANT_AVERAGE_C1,0,0.00134945306055099,0.0010190057201965,0.00101519565204989
ANT_AVERAGE_C2,0,0.023442949633332,0.0136278695376668,0.0135770154143072
SUM_SYN_ANT,0,-4.82749663331709,19.4119646912992,24.1950424482606
SUM_SYN_ANT_WEIGHTED,0,-5.05520526421479,4.85509628150257,8.36320897758424
